# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=16
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=1962688765
# chain_id=3
# iter=4000
# warmup=2000
# save_warmup=1
# thin=1
# refresh=400
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=saved_samples.txt_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,scale,boltzman_shift
-429.782,0.986056,0.205655,2,7,0,432.725,0.216628,0.206652,0.57672,1.13022,120.142
-429.91,0.173884,0.338635,2,7,0,430.209,0.207683,0.207215,0.585102,1.13012,120.1
-429.44,0.998108,0.0698101,6,63,0,432.129,0.230468,0.209828,0.559704,1.13012,119.504
-429.419,0.985893,0.118563,4,31,0,431.378,0.26175,0.174153,0.564097,1.12936,119.525
-430.921,0.987384,0.193726,4,31,0,431.345,0.206237,0.232578,0.561186,1.13061,120.301
-430.394,0.999407,0.315403,4,15,0,431.047,0.210293,0.22927,0.560437,1.13044,120.168
-430.394,2.80243e-08,0.525235,1,1,0,431.203,0.210293,0.22927,0.560437,1.13044,120.168
-429.578,0.996483,0.074526,5,63,0,431.455,0.248105,0.181785,0.57011,1.12906,120.153
-429.861,0.999457,0.123574,3,15,0,430.115,0.257935,0.183106,0.558959,1.1296,120.334
-429.701,0.997497,0.2049,4,15,0,431.763,0.282506,0.16227,0.555224,1.1286,120
-429.94,0.0935905,0.335756,3,9,0,431.76,0.279228,0.173965,0.546807,1.12862,119.895
-430.719,0.99462,0.0630503,5,31,0,431.391,0.270262,0.155126,0.574612,1.12927,119.679
-430.031,0.999683,0.102726,5,31,0,431.411,0.282928,0.152453,0.564618,1.12872,120.075
# Adaptation terminated
# Step size = 0.162503
# Diagonal elements of inverse mass matrix:
# 0.0450276, 0.0225593, 5.00643e-06, 2.23409e-05
-430.279,0.977582,0.162503,3,15,0,433.261,0.260191,0.182742,0.557067,1.12907,120.543
-429.521,0.980476,0.162503,4,15,0,432.673,0.214791,0.21236,0.572849,1.13023,120.036
-429.707,0.953633,0.162503,3,15,0,430.461,0.207857,0.221564,0.570579,1.13044,119.474
-428.928,0.999356,0.162503,4,15,0,430.124,0.242594,0.18984,0.567566,1.12953,119.897
-431.87,0.712141,0.162503,4,19,0,433.084,0.19451,0.232485,0.573005,1.12962,119.502
-432.765,0.933719,0.162503,4,19,0,435.256,0.277376,0.187613,0.535011,1.12832,119.998
-431.951,1,0.162503,2,3,0,433.118,0.287683,0.181699,0.530618,1.12978,119.96
-432.187,0.80294,0.162503,3,11,0,435.246,0.28954,0.186381,0.524078,1.1297,119.84
-433.699,0.80628,0.162503,3,11,0,436.988,0.257174,0.168521,0.574306,1.12795,119.409
-431.301,1,0.162503,1,1,0,433.221,0.260869,0.167534,0.571597,1.12837,119.415
-431.516,0.991026,0.162503,4,15,0,433.734,0.312561,0.135046,0.552393,1.12831,120.402
-430.298,0.969334,0.162503,3,15,0,433.616,0.272804,0.153672,0.573524,1.12851,119.807
-430.112,0.986177,0.162503,4,27,0,432.736,0.267119,0.160653,0.572228,1.12854,119.739
-429.915,0.96653,0.162503,4,31,0,431.224,0.24306,0.206085,0.550856,1.13016,119.917
-429.975,0.951362,0.162503,3,15,0,431.166,0.234486,0.202829,0.562685,1.13019,120.206
-429.242,0.937441,0.162503,4,31,0,431.425,0.250792,0.177521,0.571688,1.12944,119.895
-429.072,0.99941,0.162503,4,15,0,429.293,0.258369,0.183149,0.558482,1.12948,119.901
-430.665,0.972372,0.162503,4,15,0,431.335,0.252241,0.195743,0.552016,1.12984,120.556
-431.544,0.986731,0.162503,4,15,0,432.643,0.205855,0.19614,0.598005,1.12984,120.432
-430.261,0.938291,0.162503,4,31,0,433.137,0.254286,0.180926,0.564787,1.12887,120.39
-429.067,0.998604,0.162503,4,15,0,430.624,0.246149,0.195174,0.558677,1.12979,119.795
-429.23,0.9992,0.162503,4,15,0,429.555,0.26484,0.173357,0.561803,1.12888,119.807
-429.517,0.788034,0.162503,3,11,0,431.172,0.280218,0.172231,0.547552,1.1292,119.828
-430.574,0.816054,0.162503,2,7,0,432.998,0.250107,0.174829,0.575064,1.12857,119.912
-430.869,0.996657,0.162503,3,15,0,433.667,0.262822,0.183223,0.553956,1.12954,120.715
-433.065,0.89307,0.162503,4,15,0,434.219,0.281723,0.156972,0.561305,1.12923,121.178
-434.191,0.946821,0.162503,4,31,0,435.266,0.283709,0.173414,0.542877,1.12948,121.48
-433.527,0.948822,0.162503,3,7,0,435.174,0.277868,0.180459,0.541673,1.12926,121.447
-434.536,0.996084,0.162503,4,15,0,436.027,0.286905,0.141417,0.571678,1.1283,121.468
-431.149,0.973926,0.162503,4,15,0,435.277,0.273028,0.177271,0.5497,1.12889,120.764
-430.046,0.937986,0.162503,4,15,0,435.032,0.252401,0.169127,0.578472,1.12939,120.091
-432.451,0.93654,0.162503,3,7,0,433.128,0.222237,0.172387,0.605376,1.12912,120.043
-430.07,0.996218,0.162503,3,7,0,432.914,0.247766,0.169935,0.582299,1.12945,119.847
-430.15,0.976342,0.162503,3,7,0,430.612,0.24947,0.168118,0.582412,1.12886,119.798
-430.075,0.999879,0.162503,4,23,0,430.489,0.252055,0.204835,0.54311,1.12996,119.866
-429.234,0.995306,0.162503,3,15,0,430.748,0.259579,0.182004,0.558417,1.1296,119.761
-429.846,0.994193,0.162503,4,15,0,430.107,0.267708,0.175721,0.55657,1.12947,119.428
-429.273,0.99757,0.162503,4,31,0,430.752,0.245748,0.19947,0.554782,1.12963,119.492
-430.189,0.811665,0.162503,4,15,0,431.519,0.260761,0.17133,0.567909,1.12921,120.483
-431.386,0.971994,0.162503,4,15,0,432.755,0.273514,0.15138,0.575106,1.1286,119.325
-430.509,0.967919,0.162503,5,31,0,433.146,0.250101,0.174541,0.575358,1.12917,120.555
-430.285,0.998119,0.162503,5,31,0,431.189,0.270514,0.164174,0.565312,1.12902,119.329
-430.195,0.983071,0.162503,4,15,0,431.714,0.292644,0.15539,0.551966,1.12856,120.231
-429.887,0.989284,0.162503,4,31,0,431.609,0.276752,0.172071,0.551177,1.12892,119.396
-431.494,0.960187,0.162503,3,15,0,434.801,0.321516,0.137198,0.541286,1.12804,120.232
-435.033,0.803714,0.162503,3,11,0,436.657,0.247074,0.146958,0.605968,1.12818,119.686
-429.627,0.929826,0.162503,3,7,0,435.832,0.270018,0.163109,0.566873,1.12875,119.638
-431.038,0.989033,0.162503,4,15,0,431.375,0.283895,0.164125,0.55198,1.12904,120.701
-431.251,0.722884,0.162503,4,31,0,434.894,0.202781,0.224361,0.572858,1.13099,119.385
-430.803,0.999105,0.162503,4,31,0,432.531,0.238021,0.197539,0.564441,1.12896,120.263
-430.916,0.985089,0.162503,5,31,0,433.312,0.292119,0.154028,0.553853,1.12883,119.317
-429.688,0.922912,0.162503,4,15,0,432.148,0.261341,0.170313,0.568347,1.12947,119.951
-431.05,0.978369,0.162503,4,15,0,433.204,0.3061,0.149499,0.544401,1.12855,120.434
-429.449,0.993921,0.162503,4,15,0,433.639,0.247662,0.17607,0.576269,1.12925,119.999
-429.395,0.999536,0.162503,4,23,0,429.745,0.242469,0.207086,0.550445,1.12977,119.722
-429.196,0.951879,0.162503,4,15,0,430.162,0.233911,0.197405,0.568683,1.12936,119.845
-431.223,0.971704,0.162503,4,15,0,432.054,0.28735,0.184639,0.52801,1.1288,119.826
-429.907,0.996831,0.162503,4,31,0,432.597,0.196289,0.215551,0.58816,1.13027,119.576
-429.784,0.990925,0.162503,4,15,0,430.279,0.196335,0.227124,0.57654,1.13015,119.71
-431.065,0.979509,0.162503,4,31,0,433.956,0.301903,0.154769,0.543328,1.12891,120.396
-432.026,0.982227,0.162503,3,11,0,433.445,0.279041,0.147619,0.57334,1.12834,120.667
-431.466,0.519348,0.162503,3,11,0,437.717,0.26845,0.150634,0.580916,1.12901,120.346
-430.228,0.666887,0.162503,4,15,0,435.035,0.289811,0.147384,0.562805,1.12873,119.971
-429.833,0.99783,0.162503,4,31,0,431.368,0.247118,0.192224,0.560658,1.12965,120.411
-432.527,0.99098,0.162503,4,31,0,435.378,0.335143,0.118109,0.546748,1.12788,120.218
-435.309,0.931553,0.162503,4,15,0,435.803,0.279109,0.121513,0.599378,1.12809,120.122
-438.759,0.536101,0.162503,2,3,0,441.633,0.28657,0.120865,0.592565,1.12694,120.069
-434.162,1,0.162503,4,15,0,438.419,0.344173,0.137128,0.518699,1.12858,120.334
-433.014,1,0.162503,3,7,0,434.691,0.271365,0.143574,0.585061,1.12913,120.473
-431.102,0.997502,0.162503,4,15,0,433.225,0.303629,0.164678,0.531693,1.12879,120.254
-431.491,0.850198,0.162503,4,15,0,432.707,0.23782,0.174786,0.587394,1.12994,120.15
-432,0.897789,0.162503,3,15,0,434.364,0.212376,0.188066,0.599558,1.12908,119.993
-431.423,0.978898,0.162503,2,3,0,432.785,0.211916,0.192031,0.596053,1.13031,119.891
-431.118,1,0.162503,4,15,0,432.396,0.228713,0.226405,0.544882,1.13032,120.174
-429.378,0.99995,0.162503,4,15,0,431.974,0.256166,0.174173,0.56966,1.12937,120.017
-430.241,0.885405,0.162503,4,15,0,430.985,0.277042,0.179632,0.543325,1.12954,120.086
-430.602,0.933481,0.162503,4,15,0,432.339,0.286587,0.155463,0.55795,1.12909,120.304
-431.598,0.995051,0.162503,4,15,0,432.63,0.30254,0.131504,0.565955,1.1284,120.211
-432.808,0.949293,0.162503,3,7,0,433.016,0.291741,0.131007,0.577252,1.12791,120.325
-434.695,0.996347,0.162503,4,15,0,436.126,0.363571,0.116489,0.51994,1.12749,120.367
-432.377,0.96528,0.162503,4,15,0,437.515,0.267031,0.157106,0.575863,1.12851,120.892
-430.836,0.968362,0.162503,4,15,0,433.25,0.264825,0.160332,0.574843,1.12913,120.468
-431.018,0.861558,0.162503,4,31,0,434.843,0.215712,0.219825,0.564462,1.13082,120.085
-429.166,0.963269,0.162503,4,31,0,432.218,0.260445,0.183136,0.556419,1.12912,119.968
-431.599,0.938499,0.162503,4,23,0,432.35,0.207023,0.218294,0.574684,1.12985,120.784
-430.521,0.968067,0.162503,4,23,0,432.575,0.195382,0.229987,0.574631,1.13062,120.228
-429.59,0.999875,0.162503,3,15,0,430.703,0.202233,0.219871,0.577896,1.13011,119.913
-429.471,0.997195,0.162503,4,31,0,430.909,0.266227,0.186035,0.547738,1.12934,120.04
-429.062,0.995567,0.162503,4,31,0,430.572,0.222771,0.209869,0.56736,1.12992,119.63
-429.648,0.984852,0.162503,4,15,0,429.947,0.209711,0.214187,0.576103,1.13022,120.088
-430.166,0.98859,0.162503,3,15,0,430.609,0.208223,0.212804,0.578973,1.12984,120.289
-431.161,0.960069,0.162503,4,15,0,435.787,0.245877,0.178441,0.575682,1.12946,119.13
-429.731,0.999769,0.162503,4,15,0,431.916,0.247006,0.17407,0.578924,1.12909,119.573
-429.267,0.961415,0.162503,4,31,0,431.064,0.227104,0.196708,0.576187,1.12997,119.839
-429.627,0.981224,0.162503,4,15,0,429.915,0.265962,0.188502,0.545536,1.12962,119.833
-430.206,0.997627,0.162503,4,31,0,431.573,0.280818,0.152413,0.566769,1.12854,119.583
-432.028,0.808464,0.162503,5,31,0,433.482,0.28903,0.146696,0.564274,1.12931,120.207
-430.663,0.992779,0.162503,2,7,0,433.316,0.299442,0.144081,0.556477,1.12862,120.213
-431.786,0.881838,0.162503,2,7,0,432.753,0.3234,0.144489,0.532112,1.1281,120.242
-432.879,0.866731,0.162503,4,31,0,434.874,0.288807,0.156023,0.555169,1.12798,120.796
-431.129,0.998921,0.162503,4,15,0,433.651,0.295056,0.150002,0.554942,1.12919,119.628
-434.325,0.965706,0.162503,4,15,0,435.316,0.28665,0.152768,0.560582,1.12801,121.319
-433.404,0.997427,0.162503,4,15,0,434.876,0.28012,0.149746,0.570134,1.12908,121.163
-431.816,0.998597,0.162503,5,31,0,435.11,0.244266,0.190408,0.565326,1.12991,120.997
-430.818,0.751091,0.162503,4,15,0,434.935,0.253632,0.192408,0.55396,1.12868,119.76
-432.392,0.999034,0.162503,4,31,0,434.142,0.294346,0.144389,0.561265,1.1277,119.55
-430.881,0.999647,0.162503,4,31,0,433.691,0.23868,0.204896,0.556423,1.13055,119.789
-429.114,0.959419,0.162503,4,23,0,432.51,0.264054,0.176745,0.559201,1.1292,119.973
-429.943,0.956623,0.162503,4,19,0,430.701,0.218901,0.192558,0.588541,1.12975,119.526
-429.962,0.986847,0.162503,4,31,0,431.53,0.246503,0.175643,0.577854,1.12905,119.447
-429.502,0.975401,0.162503,2,3,0,430.299,0.244336,0.180375,0.575289,1.12956,119.537
-430.481,0.927004,0.162503,3,15,0,431.71,0.225656,0.187464,0.586881,1.12906,119.694
-431.573,0.921345,0.162503,4,19,0,432.15,0.283571,0.175032,0.541396,1.12983,119.95
-432.778,0.991139,0.162503,4,19,0,433.696,0.173344,0.239362,0.587295,1.13156,119.579
-432.183,0.998761,0.162503,3,11,0,433.097,0.172608,0.242055,0.585337,1.13147,119.614
-431.098,0.991558,0.162503,4,15,0,434.49,0.238694,0.178213,0.583093,1.13008,119.737
-431.45,0.96178,0.162503,4,15,0,433.276,0.229172,0.212937,0.557891,1.13069,119.318
-431.45,0.991707,0.162503,4,15,0,433.268,0.162907,0.245358,0.591736,1.13077,119.999
-430.858,0.76357,0.162503,3,15,0,435.221,0.226482,0.223599,0.549918,1.13009,119.233
-433.284,0.751727,0.162503,4,15,0,436.21,0.23963,0.225582,0.534788,1.12927,119.92
-434.307,0.996884,0.162503,4,31,0,436.921,0.234362,0.170772,0.594866,1.13008,120.721
-432.406,1,0.162503,2,3,0,434.597,0.247881,0.176655,0.575464,1.1285,120.647
-435.001,0.89812,0.162503,4,15,0,436.496,0.318811,0.150434,0.530755,1.12737,120.369
-432.136,0.72653,0.162503,2,3,0,436.639,0.323802,0.147256,0.528942,1.12864,120.307
-431.761,0.989763,0.162503,4,15,0,433.046,0.274403,0.144201,0.581396,1.12854,120.358
-434.641,0.975618,0.162503,4,15,0,435.334,0.312885,0.153626,0.53349,1.12861,121.495
-434.141,0.985004,0.162503,4,31,0,435.841,0.248518,0.170267,0.581215,1.12941,121.58
-434.939,0.948408,0.162503,3,15,0,438.469,0.222179,0.177176,0.600645,1.12905,121.249
-436.463,0.965698,0.162503,4,15,0,437.71,0.248556,0.21694,0.534504,1.12964,121.827
-432.333,0.992244,0.162503,4,31,0,438.761,0.189131,0.227301,0.583568,1.13012,120.838
-435.085,0.537044,0.162503,2,7,0,439.474,0.208191,0.223368,0.56844,1.12907,120.735
-431.081,0.999242,0.162503,4,31,0,436.7,0.279316,0.168342,0.552341,1.12818,119.988
-429.621,1,0.162503,2,3,0,431.209,0.283672,0.168498,0.547831,1.12882,120.002
-429.338,0.991559,0.162503,4,15,0,429.909,0.262914,0.174736,0.56235,1.12904,120.112
-428.952,0.977648,0.162503,4,15,0,430.26,0.256952,0.181387,0.56166,1.12938,119.762
-431.34,0.934196,0.162503,4,15,0,432.201,0.180327,0.231818,0.587855,1.13087,120.265
-430.817,0.998496,0.162503,4,31,0,432.163,0.288477,0.177843,0.53368,1.12926,119.449
-432.124,0.844028,0.162503,3,11,0,434.36,0.258411,0.170123,0.571466,1.12984,120.621
-429.014,0.957369,0.162503,4,15,0,432.56,0.262514,0.179271,0.558214,1.12918,119.862
-428.903,0.945386,0.162503,4,31,0,429.509,0.236658,0.194743,0.568599,1.12962,119.845
-430.995,0.987571,0.162503,4,15,0,431.325,0.262594,0.173487,0.563919,1.12914,120.834
-433.664,0.936861,0.162503,3,7,0,434.124,0.228722,0.168746,0.602531,1.12913,120.767
-431.338,0.920951,0.162503,3,7,0,435.344,0.261664,0.165303,0.573033,1.12842,120.415
-430.687,0.876808,0.162503,4,15,0,433.401,0.277355,0.153534,0.569111,1.12921,120.076
-429.176,0.999556,0.162503,4,31,0,431.694,0.242795,0.197043,0.560162,1.12989,119.901
-429.379,0.979577,0.162503,2,7,0,431.869,0.235679,0.195239,0.569081,1.12931,119.499
-429.961,0.934037,0.162503,3,11,0,431.4,0.257083,0.199961,0.542956,1.12987,119.75
-432.689,0.631672,0.162503,4,31,0,435.904,0.187431,0.225922,0.586647,1.12941,119.675
-429.936,0.999106,0.162503,5,31,0,433.754,0.199511,0.228212,0.572277,1.13062,119.878
-429.99,0.999269,0.162503,4,15,0,430.686,0.207326,0.226186,0.566489,1.13034,119.35
-430.317,0.713645,0.162503,2,7,0,432.978,0.189495,0.233748,0.576757,1.13043,119.363
-430.312,0.975337,0.162503,4,19,0,432.155,0.238054,0.19864,0.563306,1.12988,120.563
-430.573,0.999019,0.162503,4,15,0,431.873,0.244535,0.196671,0.558795,1.1297,120.682
-430.331,1,0.162503,3,7,0,430.651,0.236525,0.196914,0.566561,1.12961,120.624
-431.361,0.952818,0.162503,5,31,0,433.692,0.315201,0.133548,0.55125,1.12785,119.818
-432.497,0.91376,0.162503,2,7,0,434.437,0.271663,0.139892,0.588445,1.12896,119.818
-432.061,0.858892,0.162503,4,15,0,434.276,0.312005,0.160187,0.527808,1.12917,119.623
-431.554,1,0.162503,4,23,0,434.349,0.171867,0.233603,0.59453,1.13009,119.755
-431.095,0.964257,0.162503,3,15,0,434.875,0.168937,0.234415,0.596648,1.13076,119.543
-431.276,0.989121,0.162503,4,15,0,431.421,0.167309,0.237912,0.594779,1.13045,119.491
-430.706,0.966754,0.162503,4,31,0,433.124,0.28646,0.181555,0.531985,1.12887,119.977
-429.883,0.999998,0.162503,3,15,0,431,0.282434,0.177559,0.540006,1.12927,119.781
-430.87,0.944858,0.162503,4,31,0,432.504,0.181944,0.228807,0.589249,1.13031,120.176
-429.243,0.973123,0.162503,4,15,0,431.87,0.231271,0.20517,0.563559,1.1296,119.98
-429.894,0.995579,0.162503,4,23,0,430.868,0.266974,0.176925,0.556101,1.12893,119.358
-430.614,0.842741,0.162503,5,31,0,432.739,0.186563,0.230518,0.582919,1.13089,119.905
-430.22,0.901677,0.162503,2,7,0,431.855,0.197421,0.231532,0.571047,1.13077,119.877
-429.541,0.984388,0.162503,4,15,0,430.921,0.238436,0.21015,0.551414,1.12984,119.535
-431.032,0.89589,0.162503,4,15,0,432.578,0.233931,0.215784,0.550285,1.12957,120.392
-430.43,0.984394,0.162503,4,15,0,431.406,0.257723,0.180837,0.56144,1.12974,119.3
-431.323,0.980138,0.162503,4,31,0,431.916,0.291362,0.151682,0.556956,1.12914,120.416
-430.493,0.997539,0.162503,4,31,0,434.324,0.20761,0.23004,0.56235,1.12984,119.61
-430.247,0.993624,0.162503,2,7,0,432.199,0.208883,0.205726,0.585391,1.13046,119.746
-429.863,0.999644,0.162503,4,15,0,430.66,0.220278,0.206431,0.573291,1.12941,119.506
-429.997,0.998223,0.162503,3,11,0,431.239,0.212381,0.210492,0.577127,1.1305,119.926
-429.823,0.999517,0.162503,4,15,0,430.376,0.22712,0.210964,0.561917,1.12944,119.873
-430.11,0.997789,0.162503,4,15,0,431.051,0.200266,0.224787,0.574947,1.13049,120.143
-431.469,0.730918,0.162503,1,3,0,431.892,0.203391,0.222277,0.574332,1.13101,120.096
-430.133,0.946179,0.162503,4,15,0,432.551,0.219698,0.208741,0.57156,1.13015,119.233
-430.121,0.990018,0.162503,5,31,0,431.732,0.211695,0.214153,0.574152,1.13024,120.34
-431.115,0.928492,0.162503,4,31,0,432.176,0.182024,0.229928,0.588048,1.13098,119.986
-434.622,0.811826,0.162503,4,15,0,439.245,0.135806,0.254862,0.609332,1.13052,119.956
-430.442,0.977339,0.162503,4,15,0,435.317,0.215366,0.223285,0.561349,1.12961,119.736
-429.509,0.999522,0.162503,4,15,0,430.679,0.226289,0.195335,0.578376,1.12986,119.462
-428.984,0.916889,0.162503,2,7,0,430.282,0.239156,0.195831,0.565013,1.12943,119.646
-429.815,0.990534,0.162503,4,31,0,430.225,0.200227,0.228317,0.571456,1.1301,119.656
-431.153,0.991042,0.162503,3,7,0,431.787,0.224232,0.217392,0.558377,1.12977,119.102
-430.883,0.93697,0.162503,2,3,0,431.687,0.22302,0.212299,0.564681,1.13046,119.195
-429.993,0.840262,0.162503,4,15,0,434.819,0.266074,0.173076,0.56085,1.12945,120.305
-430.007,0.810276,0.162503,3,9,0,432.275,0.264697,0.177684,0.55762,1.12971,120.07
-431.046,0.869917,0.162503,3,7,0,433.922,0.293057,0.175237,0.531706,1.12927,120.142
-430.482,0.931505,0.162503,4,31,0,433.665,0.26078,0.199958,0.539261,1.12983,120.07
-429.318,1,0.162503,4,15,0,430.776,0.221126,0.211146,0.567728,1.13014,119.498
-431.159,0.697989,0.162503,3,15,0,433.941,0.272296,0.168852,0.558853,1.1282,119.594
-429.54,0.993433,0.162503,4,31,0,433.145,0.240023,0.202548,0.557428,1.13004,119.482
-432.285,0.970095,0.162503,4,31,0,435.579,0.32883,0.120694,0.550476,1.12761,119.86
-433.102,0.8714,0.162503,3,7,0,434.071,0.344212,0.12004,0.535748,1.12739,119.826
-433.332,0.92809,0.162503,4,15,0,435.154,0.343006,0.115146,0.541847,1.12739,119.64
-433.43,0.810078,0.162503,4,15,0,435.986,0.316513,0.114792,0.568695,1.12836,119.985
-433.602,0.80043,0.162503,2,7,0,436.346,0.332992,0.115456,0.551552,1.12847,119.872
-434.023,0.998597,0.162503,4,31,0,434.848,0.336565,0.106625,0.55681,1.12805,120.271
-433.73,0.979224,0.162503,4,15,0,434.644,0.347447,0.106113,0.546439,1.12793,119.903
-429.856,0.993867,0.162503,4,15,0,434.741,0.269951,0.17312,0.556929,1.12868,120.13
-432.235,0.93313,0.162503,4,15,0,433.753,0.209458,0.188228,0.602314,1.12911,119.598
-431.142,1,0.162503,2,3,0,432.519,0.222247,0.184592,0.59316,1.13009,119.619
-432.053,0.914702,0.162503,3,15,0,434.133,0.212893,0.197658,0.589448,1.12901,119.383
-434.04,0.9992,0.162503,4,31,0,435.122,0.311628,0.161852,0.52652,1.12927,120.802
-432.838,0.896385,0.162503,4,15,0,436.269,0.247642,0.170613,0.581745,1.12878,119.054
-431.665,0.646702,0.162503,4,15,0,436.904,0.288462,0.17209,0.539447,1.1292,120.727
-431.89,0.975611,0.162503,4,31,0,433.446,0.269456,0.145966,0.584578,1.12824,119.7
-437.065,0.985171,0.162503,3,7,0,438.15,0.354854,0.131667,0.513479,1.12739,119.164
-434.251,0.977159,0.162503,2,3,0,437.263,0.345435,0.133287,0.521278,1.12782,119.317
-433.779,0.743594,0.162503,4,15,0,438.74,0.188541,0.213643,0.597817,1.1294,120.573
-429.057,0.998373,0.162503,4,15,0,434.664,0.247445,0.192525,0.560029,1.12928,119.818
-429.217,0.991709,0.162503,4,15,0,429.556,0.260783,0.174106,0.565111,1.12913,119.58
-430.503,0.876685,0.162503,4,31,0,432.218,0.194988,0.226808,0.578203,1.12983,119.768
-429.961,0.997526,0.162503,4,25,0,431.952,0.223753,0.198244,0.578004,1.12947,119.336
-431.369,0.853816,0.162503,2,3,0,431.571,0.225096,0.197105,0.5778,1.129,119.298
-432.413,0.924287,0.162503,4,15,0,436.561,0.186427,0.224932,0.58864,1.12973,120.446
-432.105,0.998449,0.162503,4,15,0,433.258,0.206349,0.227299,0.566352,1.13097,120.479
-433.613,0.952591,0.162503,4,15,0,435.504,0.188543,0.244874,0.566584,1.13053,121.064
-431.886,0.981485,0.162503,3,7,0,434.263,0.188429,0.234438,0.577132,1.13069,120.686
-429.954,0.992365,0.162503,4,15,0,433.047,0.190867,0.221641,0.587492,1.13023,119.766
-429.7,0.957222,0.162503,4,15,0,432.264,0.248263,0.199873,0.551864,1.12974,119.377
-430.064,0.997024,0.162503,4,15,0,430.874,0.258546,0.165801,0.575652,1.12894,120.214
-429.864,0.930599,0.162503,2,7,0,431.608,0.275215,0.169271,0.555514,1.12938,120.101
-430.303,0.980812,0.162503,4,15,0,430.797,0.247097,0.206244,0.546659,1.12929,119.488
-429.708,0.999665,0.162503,4,15,0,430.853,0.213696,0.207261,0.579043,1.12975,120.12
-430.34,0.947266,0.162503,4,15,0,431.375,0.233309,0.215616,0.551074,1.13042,119.543
-430.812,0.994158,0.162503,4,23,0,431.806,0.245954,0.165863,0.588183,1.12945,119.95
-431.221,0.940724,0.162503,3,7,0,431.739,0.244655,0.169656,0.585689,1.12861,120.052
-430.153,0.87876,0.162503,4,23,0,433.486,0.241145,0.210471,0.548384,1.12952,120.069
-429.8,0.995553,0.162503,3,15,0,430.798,0.238192,0.207074,0.554734,1.12947,120.085
-430.714,0.98954,0.162503,3,15,0,432.621,0.263893,0.194903,0.541204,1.12911,119.335
-429.848,1,0.162503,3,7,0,431.154,0.26498,0.193626,0.541394,1.12945,119.548
-430.078,0.991548,0.162503,3,15,0,430.952,0.219898,0.193875,0.586226,1.12976,120.211
-429.77,0.87873,0.162503,4,15,0,432.125,0.256617,0.190817,0.552566,1.1299,119.581
-429.25,0.998549,0.162503,3,15,0,430.431,0.255806,0.190748,0.553446,1.12917,119.816
-430.371,0.929446,0.162503,4,31,0,431.029,0.204226,0.224046,0.571728,1.1297,119.811
-430.768,0.847626,0.162503,4,15,0,433.325,0.22868,0.204575,0.566745,1.13046,119.308
-430.155,1,0.162503,2,3,0,430.769,0.230806,0.204947,0.564247,1.13025,119.313
-429.329,1,0.162503,2,3,0,430.142,0.231831,0.203777,0.564391,1.12961,119.435
-429.34,0.907165,0.162503,4,15,0,430.373,0.208896,0.215844,0.57526,1.12997,119.632
-429.168,0.997798,0.162503,4,15,0,429.538,0.221078,0.207823,0.571099,1.12977,119.904
-429.339,0.996811,0.162503,3,15,0,430.366,0.235917,0.184934,0.579149,1.12959,119.872
-429.339,0.954119,0.162503,3,15,0,430.066,0.247476,0.18,0.572524,1.12961,119.855
-429.695,0.967433,0.162503,4,15,0,430.044,0.24771,0.189921,0.562369,1.12899,120.027
-429.707,0.998711,0.162503,4,15,0,431.269,0.23349,0.192813,0.573697,1.13009,119.592
-430.219,0.971751,0.162503,4,15,0,430.511,0.230339,0.210077,0.559584,1.12938,120.123
-430.253,0.95507,0.162503,2,7,0,431.149,0.235558,0.201435,0.563007,1.13037,119.994
-430.284,0.999794,0.162503,3,15,0,430.631,0.228416,0.210746,0.560838,1.12928,119.849
-429.16,0.999376,0.162503,3,11,0,430.273,0.227427,0.196785,0.575789,1.12956,119.89
-431.805,0.994044,0.162503,4,15,0,432.301,0.179552,0.257314,0.563134,1.13082,119.397
-430.609,1,0.162503,3,7,0,432.096,0.190943,0.243489,0.565568,1.13078,119.53
-429.709,0.999847,0.162503,4,15,0,431.334,0.202884,0.219929,0.577186,1.13027,120.033
-430.68,0.993648,0.162503,4,15,0,431.12,0.183169,0.243374,0.573457,1.13073,119.396
-430.924,0.950358,0.162503,4,31,0,433.137,0.226186,0.207457,0.566358,1.12958,120.69
-433.37,0.843703,0.162503,4,31,0,435.375,0.221037,0.233597,0.545366,1.13111,120.23
-432.853,0.887092,0.162503,4,15,0,435.779,0.170462,0.22569,0.603848,1.13083,119.167
-432.698,0.990487,0.162503,4,23,0,435.241,0.269303,0.150059,0.580638,1.12845,120.816
-431.647,0.943073,0.162503,3,7,0,433.519,0.283567,0.161054,0.555379,1.12937,120.636
-429.4,0.997145,0.162503,4,31,0,434.458,0.222873,0.20324,0.573887,1.12996,120.105
-429.934,0.983885,0.162503,4,15,0,430.271,0.204689,0.216056,0.579254,1.12998,120.164
-431.091,0.907841,0.162503,3,11,0,431.729,0.196758,0.233736,0.569506,1.12993,119.328
-434.114,0.956194,0.162503,4,15,0,435.557,0.136764,0.257343,0.605893,1.1318,119.737
