# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=16
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=2071558051
# chain_id=1
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=saved_samples.txt_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,weights.4,weights.5,scale
-1611.75,0.243105,0.0404651,2,5,0,1613.49,0.165418,0.0361856,0.164509,0.514079,0.119808,3.63673
-1608.24,0.999976,0.0132571,8,383,0,1613.45,0.186725,0.0500944,0.170211,0.432444,0.160525,3.61628
-1609.74,0.855069,0.020063,5,31,0,1610.3,0.189594,0.0528982,0.170637,0.429992,0.156878,3.61456
-1610,0.999937,0.0226386,5,31,0,1610.86,0.188134,0.0459048,0.173389,0.431166,0.161406,3.61985
-1610,0.135326,0.034027,2,5,0,1612.06,0.188134,0.0459048,0.173389,0.431166,0.161406,3.61985
-1611.07,0.990185,0.00921151,9,511,0,1612.88,0.192268,0.0169191,0.191295,0.490381,0.109136,3.66117
-1610.38,0.996744,0.0135863,9,511,0,1612.18,0.249694,0.0143441,0.195795,0.416948,0.123219,3.61306
-1609.46,0.753967,0.020222,4,15,0,1611.32,0.245687,0.0140864,0.194831,0.419207,0.12619,3.61538
-1609,0.564155,0.0186766,5,35,0,1612.15,0.237281,0.0146661,0.193706,0.42426,0.130087,3.6186
-1607.89,0.99836,0.0119418,8,447,0,1611.29,0.224275,0.0602804,0.152928,0.388859,0.173658,3.55057
-1607.42,0.809375,0.0177395,7,207,0,1609.91,0.207499,0.0565585,0.161669,0.413479,0.160795,3.58274
-1607.37,0.992555,0.0182546,6,127,0,1608.37,0.213954,0.045479,0.17053,0.419841,0.150196,3.59475
-1607.71,0.758176,0.0266669,7,143,0,1608.45,0.217729,0.0545679,0.162155,0.402169,0.163379,3.57286
-1608,0.97474,0.0248359,7,191,0,1609.83,0.19758,0.0493819,0.163393,0.440056,0.149589,3.59635
-1607.04,0.31115,0.0349059,2,5,0,1607.73,0.198577,0.0494445,0.163157,0.439338,0.149484,3.59641
-1607.1,0.96587,0.0139638,8,511,0,1607.67,0.207081,0.0390347,0.176526,0.428281,0.149077,3.61233
-1607.43,0.993634,0.0192905,7,191,0,1608.36,0.20531,0.0307435,0.180386,0.448877,0.134683,3.62447
-1607.29,0.663506,0.0279913,6,127,0,1610.2,0.215957,0.0346924,0.17529,0.432728,0.141332,3.60315
-1607.05,0.999979,0.0218765,7,255,0,1608.12,0.209063,0.0430665,0.172726,0.426803,0.148342,3.60413
-1608.53,0.344014,0.0319981,3,13,1,1608.99,0.210917,0.0436241,0.17413,0.423481,0.147848,3.60591
-1606.98,0.992994,0.0138741,6,95,0,1610.13,0.212795,0.0388544,0.173812,0.428529,0.146009,3.60348
-1608.2,0.999801,0.0200067,7,255,0,1608.99,0.235962,0.0255073,0.190229,0.403389,0.144912,3.61083
-1608.85,0.774945,0.0291221,7,255,0,1609.34,0.25781,0.0266636,0.181755,0.391317,0.142455,3.57625
-1607.98,0.509465,0.0280302,5,31,0,1609.65,0.246351,0.027331,0.187785,0.394598,0.143935,3.59766
-1607.25,0.609669,0.0166541,8,511,0,1611.37,0.23302,0.0584761,0.160333,0.372861,0.17531,3.55454
-1607.25,3.534e-07,0.117823,1,2,1,1609.01,0.23302,0.0584761,0.160333,0.372861,0.17531,3.55454
-1607.05,0.936322,0.0161353,8,255,0,1608.59,0.223988,0.0369277,0.178701,0.411649,0.148734,3.60009
-1607.46,0.868402,0.0171084,5,31,0,1609.35,0.222442,0.0392232,0.178925,0.409071,0.150339,3.60221
-1608.19,0.956986,0.0176485,8,255,0,1609.02,0.210097,0.018619,0.19264,0.452937,0.125707,3.64303
-1609.52,0.146453,0.0255608,6,101,0,1614.06,0.197189,0.0146091,0.196113,0.474445,0.117644,3.66443
-1611.83,0.999973,0.00328519,10,1023,0,1613.09,0.215422,0.00540565,0.210617,0.446295,0.122261,3.67122
-1610.92,0.999632,0.00573594,8,511,0,1613.94,0.207173,0.00492472,0.19938,0.483179,0.105343,3.66292
-1606.85,0.999695,0.010398,9,767,0,1611.69,0.223275,0.0488378,0.168056,0.400513,0.159319,3.58057
-1608.08,0.857071,0.0192752,7,223,0,1609.18,0.226708,0.0511752,0.168001,0.384056,0.17006,3.57331
-1609.5,0.967786,0.0230186,4,15,0,1609.89,0.226752,0.0489841,0.168455,0.384545,0.171264,3.57346
-1609.5,3.25764e-05,0.0391943,1,3,1,1611.61,0.226752,0.0489841,0.168455,0.384545,0.171264,3.57346
-1608.72,0.999999,0.00316971,10,1023,0,1611.93,0.216009,0.0375664,0.174195,0.435297,0.136933,3.60251
-1611.18,0.961777,0.00603879,9,519,0,1612.81,0.161719,0.036007,0.175777,0.489687,0.13681,3.65718
-1609.57,0.989166,0.0101843,9,579,0,1614.39,0.203654,0.0180791,0.191052,0.468384,0.118831,3.64682
-1608.56,0.76634,0.0186263,8,255,0,1611.39,0.248907,0.0187837,0.192524,0.404053,0.135732,3.60573
-1609.23,0.617609,0.0170505,4,19,0,1611.12,0.249152,0.0190469,0.192408,0.403474,0.13592,3.60598
-1610.84,0.894171,0.00993431,2,3,0,1611.26,0.249462,0.0190864,0.192281,0.40326,0.135911,3.60641
-1610.7,0.999117,0.0135075,4,31,0,1611.75,0.248015,0.0193888,0.192903,0.406974,0.13272,3.60533
-1611.63,0.872847,0.0250778,5,31,0,1612.21,0.251016,0.0185967,0.191536,0.406629,0.132222,3.59995
-1611.63,1.63497e-06,0.0316499,1,3,0,1612.28,0.251016,0.0185967,0.191536,0.406629,0.132222,3.59995
-1611.95,0.999696,0.00301446,10,1023,0,1615.34,0.242437,0.00754814,0.20608,0.419751,0.124184,3.63942
-1609.57,0.999988,0.00559987,9,559,0,1612.87,0.20797,0.0121955,0.192874,0.471532,0.115429,3.64775
-1610.34,0.999145,0.0103077,7,255,0,1611.06,0.214294,0.0094892,0.204199,0.44721,0.124808,3.65936
-1611,0.903225,0.0187375,7,191,0,1615.75,0.19673,0.0163729,0.185387,0.485306,0.116204,3.64404
-1609.07,0.875427,0.0256389,5,63,0,1614.54,0.205983,0.0186629,0.185964,0.469915,0.119474,3.63689
-1611.73,0.0121761,0.0322568,2,5,0,1615.45,0.206397,0.0186681,0.186372,0.468636,0.119927,3.63954
-1612.38,0.997914,0.00357828,4,31,0,1613.64,0.205282,0.0189672,0.187201,0.46955,0.119,3.63709
-1612.37,0.999935,0.00641423,5,39,0,1613.43,0.206261,0.0193319,0.188059,0.469078,0.117271,3.64357
-1609.39,0.977818,0.0114501,8,319,0,1613.95,0.245819,0.0292352,0.18193,0.407024,0.135991,3.58943
-1609.8,0.999976,0.0190541,5,31,0,1610.44,0.245791,0.0274501,0.179291,0.400922,0.146547,3.58194
-1612.28,0.194575,0.0333925,2,5,0,1616.33,0.244448,0.0271382,0.179461,0.403931,0.145022,3.5867
-1609.62,0.999625,0.00662356,8,447,0,1616.33,0.186809,0.0528089,0.168227,0.44095,0.151206,3.61635
-1609.12,0.988071,0.0115903,6,95,0,1611.58,0.185099,0.045565,0.163506,0.454707,0.151122,3.60845
-1608.03,0.99387,0.0194927,4,15,0,1609.51,0.18464,0.0469006,0.162815,0.456229,0.149415,3.60864
-1608.03,0.0102471,0.033011,3,14,1,1612.82,0.18464,0.0469006,0.162815,0.456229,0.149415,3.60864
-1608.52,0.999799,0.00426031,9,767,0,1611.42,0.215608,0.025427,0.188083,0.441634,0.129248,3.62929
-1607.36,0.975163,0.00735227,9,575,0,1610.35,0.228252,0.034485,0.179384,0.412733,0.145146,3.59954
-1610.96,0.966693,0.0118096,8,511,0,1612.11,0.206796,0.0139068,0.202499,0.45559,0.121209,3.66371
-1609.11,0.85288,0.018429,6,127,0,1611.75,0.225054,0.0146902,0.192751,0.446605,0.1209,3.63023
-1608.03,0.999761,0.0214183,8,255,0,1610.49,0.208332,0.0329342,0.175297,0.450719,0.132717,3.61344
-1608.33,0.226372,0.0359127,1,3,0,1609.12,0.208504,0.0329487,0.175247,0.450325,0.132976,3.61155
-1608.55,0.992664,0.00869313,9,639,0,1609.69,0.177194,0.0478371,0.171469,0.453239,0.150261,3.63115
-1607.7,0.983898,0.0143064,6,127,0,1611.27,0.206752,0.0410424,0.174313,0.427876,0.150016,3.60675
-1607.73,0.997286,0.0228763,7,191,0,1609.08,0.226135,0.0375621,0.172496,0.420769,0.143038,3.58871
-1607.73,0.0600345,0.0375405,1,3,0,1611.79,0.226135,0.0375621,0.172496,0.420769,0.143038,3.58871
-1607.6,0.994905,0.00631841,8,383,0,1609.09,0.206881,0.047948,0.170294,0.42182,0.153057,3.59974
-1607.93,0.992236,0.010329,6,127,0,1610.72,0.198088,0.0489104,0.172448,0.420763,0.159791,3.60987
-1607.93,0.18271,0.0166638,2,3,0,1615.56,0.198088,0.0489104,0.172448,0.420763,0.159791,3.60987
-1607.27,0.99942,0.003912,9,639,0,1609.24,0.211121,0.0478966,0.164043,0.419397,0.157542,3.5843
-1607.97,0.998816,0.00641833,6,63,0,1609.41,0.216463,0.0537928,0.164995,0.406145,0.158605,3.58142
-1606.82,0.998504,0.0104456,7,223,0,1608.58,0.224764,0.0405041,0.172895,0.409734,0.152103,3.58877
-1607.79,0.711881,0.0168782,8,263,0,1611.28,0.214833,0.0217922,0.189299,0.444404,0.129671,3.63198
-1607.65,0.999445,0.0139732,7,255,0,1609.97,0.245791,0.0279653,0.18572,0.394553,0.14597,3.59359
-1611.96,0.999169,0.0224426,7,247,0,1613.12,0.295401,0.00603671,0.205514,0.356012,0.137037,3.58527
-1611.96,0.000366026,0.0358052,1,3,1,1613.75,0.295401,0.00603671,0.205514,0.356012,0.137037,3.58527
-1608.53,0.991583,0.0058966,9,511,0,1612.39,0.234585,0.0157855,0.194885,0.425014,0.12973,3.62319
-1607.49,0.996754,0.00926971,9,511,0,1608.98,0.229595,0.0283385,0.185011,0.418321,0.138735,3.60885
-1609.27,0.723018,0.0146595,4,31,0,1610.38,0.231559,0.0291607,0.183079,0.417613,0.138588,3.60574
-1609.1,0.996974,0.0125329,8,335,0,1610.97,0.195778,0.0610958,0.156884,0.41548,0.170763,3.58097
-1607.4,0.96837,0.0196824,7,223,0,1610.21,0.216424,0.0456067,0.165687,0.422054,0.150229,3.58558
-1608.14,0.999812,0.0288686,6,127,0,1608.66,0.194351,0.0336659,0.182372,0.446676,0.142935,3.63428
-1608.69,0.333333,0.0451514,1,3,0,1610.67,0.193863,0.032769,0.182413,0.446902,0.144053,3.63611
-1609.28,0.97653,0.01649,8,255,0,1610.92,0.254308,0.0263758,0.183674,0.39882,0.136822,3.58572
-1610.46,0.99886,0.0244751,8,255,0,1611.15,0.163894,0.0403149,0.168907,0.502461,0.124424,3.6439
-1612.92,0.217233,0.0379411,2,5,1,1616.37,0.164108,0.0415191,0.168767,0.500773,0.124832,3.64616
-1608.76,0.982451,0.0110057,6,95,0,1614.68,0.157059,0.0471594,0.171308,0.479893,0.14458,3.64996
-1610.32,0.997372,0.016467,9,511,0,1612.11,0.160307,0.0204346,0.192929,0.506943,0.119387,3.69205
-1609.25,0.983196,0.0253143,8,255,0,1612.56,0.285197,0.0440342,0.169853,0.332515,0.168401,3.52638
-1609.25,0.0857952,0.0375938,1,3,1,1613.97,0.285197,0.0440342,0.169853,0.332515,0.168401,3.52638
-1607.28,0.997333,0.00850765,10,1023,0,1610.57,0.230408,0.0334185,0.178863,0.413214,0.144096,3.59678
-1613.93,0.525035,0.013031,7,223,0,1618.69,0.143024,0.0455448,0.165566,0.5112,0.134665,3.65831
-1615.09,0.999946,0.00747588,6,87,0,1617.08,0.153121,0.0462533,0.158985,0.512796,0.128845,3.63898
-1610.54,1,0.0114673,4,31,0,1616.43,0.152545,0.0462136,0.158884,0.513517,0.12884,3.63664
-1608.07,0.997673,0.017513,7,255,0,1613.97,0.256412,0.0533373,0.161283,0.361263,0.167705,3.53795
-1608.93,0.977673,0.0265028,4,15,0,1609.6,0.253923,0.050611,0.162028,0.359821,0.173618,3.53942
-1608.93,0.0142877,0.0383505,1,3,1,1610.22,0.253923,0.050611,0.162028,0.359821,0.173618,3.53942
-1610.11,0.974311,0.00791819,8,511,0,1613.59,0.223314,0.0468794,0.166689,0.395655,0.167463,3.57682
-1608.98,0.960575,0.0114063,5,31,0,1611.26,0.222135,0.0480169,0.166689,0.396596,0.166563,3.5782
-1609.49,0.997213,0.0159279,7,255,0,1611.2,0.264041,0.0555112,0.162278,0.348193,0.169978,3.53198
-1611.05,0.628418,0.0238431,8,255,0,1613.07,0.196669,0.0223817,0.183924,0.483337,0.113689,3.64453
-1609.63,0.993764,0.0171412,8,319,0,1612.41,0.173981,0.0275,0.183174,0.484362,0.130983,3.65938
-1608.23,0.93214,0.0253758,7,159,0,1611.16,0.250171,0.0499484,0.166979,0.37056,0.162341,3.55407
-1609.03,0.147123,0.0331686,2,5,0,1613.09,0.249293,0.0508865,0.166205,0.370076,0.16354,3.55471
-1608.06,0.98079,0.00935631,3,11,0,1609.85,0.248877,0.0506492,0.166179,0.370525,0.16377,3.55418
-1610.12,0.99971,0.0134685,6,63,0,1611.27,0.270243,0.0420203,0.165105,0.367476,0.155156,3.53544
-1609.11,0.999911,0.0200413,5,31,0,1610.88,0.265008,0.0430881,0.165583,0.368294,0.158028,3.53952
-1609.11,0.0110441,0.0297236,1,3,0,1610.28,0.265008,0.0430881,0.165583,0.368294,0.158028,3.53952
-1609.14,0.992425,0.00661493,8,255,0,1611.92,0.246626,0.0438476,0.179394,0.366208,0.163925,3.57713
-1609.26,0.979833,0.00968478,8,511,0,1610.83,0.260362,0.0556913,0.157677,0.358,0.168269,3.52755
-1608.13,0.993782,0.0137968,6,63,0,1609.6,0.256808,0.0573436,0.157193,0.354365,0.17429,3.52959
-1607.37,0.994232,0.0201154,7,255,0,1609.11,0.225288,0.0399043,0.173656,0.414352,0.146801,3.59066
-1607.37,0.106231,0.0292546,2,7,0,1610.44,0.225288,0.0399043,0.173656,0.414352,0.146801,3.59066
-1608.59,0.999999,0.0080403,8,383,0,1609.63,0.174232,0.0621086,0.147852,0.461696,0.15411,3.59041
-1610.76,0.966068,0.0118273,7,255,0,1618.18,0.146415,0.0798871,0.133074,0.478079,0.162545,3.58847
-1611.6,0.916382,0.0162812,7,127,0,1613.28,0.11612,0.0807919,0.137726,0.497615,0.167748,3.62238
-1608.08,0.996687,0.0203893,7,127,0,1612.14,0.175942,0.0708142,0.149322,0.429127,0.174795,3.5868
-1611.47,0.528571,0.029545,7,127,0,1613.86,0.176599,0.0404805,0.180049,0.461074,0.141797,3.65002
-1610.28,0.964927,0.0180929,8,511,0,1615.08,0.195354,0.0574264,0.148834,0.441769,0.156617,3.5717
-1610.57,0.558146,0.0246751,6,63,0,1613.67,0.15674,0.0689795,0.157041,0.447219,0.17002,3.61809
-1609.99,0.998037,0.0160208,7,135,0,1614.12,0.149108,0.0682868,0.141202,0.483652,0.157751,3.60148
-1607.95,0.978336,0.0231504,7,191,0,1612.46,0.258831,0.0376756,0.175692,0.367836,0.159964,3.5617
-1608.43,0.217662,0.0321882,2,5,0,1609.87,0.25886,0.0370149,0.175452,0.36824,0.160433,3.56138
-1609.49,0.963379,0.0113833,7,223,0,1611.39,0.232557,0.0442877,0.171052,0.384377,0.167727,3.57567
-1606.99,0.999809,0.0154114,7,159,0,1610.82,0.216668,0.0505825,0.167541,0.404494,0.160714,3.58447
-1607.87,0.963429,0.0222105,5,63,0,1608.83,0.209188,0.0563161,0.162403,0.411537,0.160556,3.58387
-1608.89,0.349753,0.0299207,4,15,0,1609.75,0.203694,0.0523169,0.165167,0.410989,0.167833,3.59164
-1607.65,0.999979,0.0135865,6,95,0,1609.39,0.205901,0.0499515,0.16125,0.426723,0.156174,3.58392
-1608.95,0.87688,0.0195109,6,63,0,1610.61,0.221638,0.0466541,0.160892,0.425249,0.145566,3.57336
-1609.87,0.985955,0.0225125,4,15,0,1610.24,0.221742,0.048187,0.161282,0.424071,0.144719,3.57443
-1612.17,0.0943421,0.0313972,3,15,0,1615.07,0.220708,0.049493,0.161171,0.424673,0.143955,3.57343
-1609.21,0.952362,0.0092456,7,255,0,1615.18,0.212894,0.0441991,0.177613,0.412013,0.153281,3.60638
-1608.58,0.937573,0.0121739,7,215,0,1611.9,0.200502,0.0508703,0.165102,0.435543,0.147982,3.59845
-1607.08,0.956614,0.0155926,4,31,0,1610.55,0.199339,0.0477913,0.165915,0.432965,0.153991,3.59856
-1607.58,0.974124,0.0205988,6,127,0,1608.91,0.202446,0.0452818,0.167546,0.438866,0.14586,3.6025
-1608.63,0.69961,0.0279842,6,111,0,1610.32,0.175982,0.0489615,0.1647,0.465172,0.145184,3.62232
-1607.44,0.964294,0.0237242,8,255,0,1608.72,0.22805,0.066719,0.151896,0.374315,0.17902,3.54446
-1607.44,0.00152768,0.0316072,3,9,1,1611.06,0.22805,0.066719,0.151896,0.374315,0.17902,3.54446
-1607.8,0.999976,0.00819957,9,511,0,1610.61,0.221323,0.0715622,0.149919,0.371741,0.185454,3.54488
-1607.12,0.996219,0.0116232,9,511,0,1609.24,0.238797,0.0486204,0.16632,0.384755,0.161507,3.56273
-1610.35,0.891062,0.0163315,8,511,0,1612.24,0.249436,0.0117487,0.201993,0.407395,0.129428,3.62126
-1608.45,0.676461,0.0191858,7,255,0,1613.05,0.229439,0.0329389,0.182157,0.414882,0.140583,3.60458
-1608.6,0.980012,0.0157202,7,255,0,1610.95,0.233343,0.0472482,0.175095,0.378121,0.166193,3.58261
-1607.47,0.99756,0.0213986,7,191,0,1610.22,0.212305,0.0332396,0.179619,0.437943,0.136894,3.61585
-1607.47,0.0170124,0.029926,6,127,0,1611.71,0.212305,0.0332396,0.179619,0.437943,0.136894,3.61585
-1607.35,0.988064,0.00822918,8,383,0,1609.85,0.21531,0.0635564,0.156071,0.39116,0.173903,3.56416
-1609.01,0.964521,0.0113399,8,511,0,1611.02,0.179464,0.0418545,0.164757,0.478458,0.135467,3.62122
-1608.53,0.951026,0.0149998,7,227,0,1612.99,0.208154,0.035556,0.183318,0.420929,0.152044,3.6221
-1609.32,0.378766,0.01937,2,7,0,1613.03,0.207721,0.0353941,0.183206,0.420846,0.152832,3.62281
-1608.6,0.982094,0.00980103,6,127,0,1613.29,0.207027,0.0379638,0.179935,0.42327,0.151804,3.61567
-1608.11,0.935198,0.013309,5,31,0,1610.37,0.213484,0.0409321,0.177892,0.41745,0.150242,3.60934
-1606.93,0.908487,0.0167136,7,225,0,1609.25,0.218824,0.0569727,0.159685,0.399777,0.164742,3.56871
-1607.63,0.786064,0.0200708,8,255,0,1608.08,0.215801,0.0560311,0.159018,0.402425,0.166725,3.56852
-1607.38,0.793176,0.0197596,6,113,0,1609.95,0.222519,0.0581115,0.157986,0.394507,0.166877,3.56121
-1608.19,0.992143,0.0196786,7,223,0,1609.13,0.191011,0.0499664,0.168101,0.4301,0.160821,3.60794
-1608.26,0.83472,0.0269583,4,23,0,1610.1,0.195802,0.0481722,0.167007,0.430923,0.158095,3.60198
-1608.95,0.751356,0.0286612,6,79,0,1609.92,0.206461,0.0489889,0.166295,0.415933,0.162323,3.59306
-1607.38,0.906551,0.0266726,4,31,0,1608.83,0.205904,0.0502498,0.166959,0.414755,0.162132,3.59391
-1608.64,0.339003,0.0317703,3,11,0,1610.05,0.204513,0.0483021,0.167452,0.415531,0.164202,3.59446
-1608.88,0.803606,0.0153968,6,83,0,1611.33,0.20933,0.0459852,0.161016,0.432357,0.151313,3.58163
-1606.99,0.999893,0.0155993,5,47,0,1610.63,0.202999,0.0522914,0.164862,0.42326,0.156587,3.5934
-1607.22,0.932476,0.0215184,6,95,0,1608.74,0.216926,0.0494059,0.168906,0.402258,0.162505,3.58579
-1607.35,0.96618,0.0266527,6,111,0,1608.76,0.213353,0.0549774,0.163034,0.405074,0.163561,3.58059
-1606.85,0.360266,0.0347519,2,5,0,1610.89,0.210334,0.0552373,0.163175,0.406854,0.1644,3.58236
-1608,0.872945,0.0175961,7,183,0,1609.87,0.208293,0.0624451,0.15745,0.39785,0.173962,3.57068
-1610.26,0.958925,0.0198415,6,63,0,1611.87,0.227546,0.049301,0.155389,0.415371,0.152393,3.55809
-1608.64,0.743812,0.0255421,5,63,0,1611.87,0.223015,0.0573926,0.15437,0.404114,0.161108,3.55847
-1609.03,0.97036,0.0235499,7,191,0,1612.24,0.179457,0.0297036,0.176214,0.488244,0.126382,3.64147
-1609.94,0.138786,0.0307917,5,63,0,1612.31,0.183841,0.026244,0.178801,0.494297,0.116817,3.64618
-1607.82,0.998987,0.0112118,9,511,0,1610.51,0.222703,0.0226656,0.189962,0.431685,0.132985,3.62472
-1608.77,0.886971,0.0153249,9,511,0,1610.4,0.178626,0.0600204,0.149246,0.45278,0.159328,3.58811
-1608.5,0.997756,0.0176224,6,63,0,1609.34,0.17819,0.0638447,0.15162,0.436629,0.169717,3.58971
-1607.57,0.989268,0.0239665,4,15,0,1608.87,0.180783,0.0673776,0.151924,0.431532,0.168383,3.58838
-1608.12,0.598744,0.0321198,5,51,0,1609.2,0.165175,0.0667005,0.150499,0.457068,0.160557,3.60174
-1608.29,0.861087,0.0237979,7,191,0,1609.95,0.253412,0.0296877,0.186181,0.376981,0.153739,3.58525
-1609.66,0.982937,0.0262405,8,255,0,1611.47,0.228787,0.0114785,0.203354,0.430995,0.125386,3.64471
-1609.98,0.502065,0.0347371,2,5,0,1610.39,0.229788,0.0113893,0.20396,0.429586,0.125277,3.64455
-1610.24,0.822285,0.0223121,7,159,0,1612,0.240956,0.0163308,0.188193,0.42916,0.12536,3.6062
-1608.56,0.895019,0.0231985,5,31,0,1610.09,0.237268,0.017704,0.189914,0.426672,0.128442,3.61312
-1609.79,0.599737,0.0268792,4,31,0,1611.11,0.238985,0.0169891,0.187114,0.428553,0.128359,3.60717
-1610.23,0.717131,0.0200528,6,63,0,1613.66,0.224406,0.0186437,0.196815,0.433334,0.126802,3.63596
-1609.18,0.878467,0.0178357,7,159,0,1611.24,0.225542,0.0121642,0.195446,0.442458,0.124391,3.63422
-1610.29,0.602034,0.0201546,8,255,0,1611.84,0.202107,0.00895874,0.199839,0.475829,0.113267,3.66533
-1611.05,0.909162,0.0151345,7,251,0,1613.03,0.207914,0.00778317,0.202287,0.470082,0.111933,3.66437
-1610.39,0.581387,0.0178882,4,19,0,1614.63,0.205898,0.00768899,0.200912,0.469518,0.115983,3.66512
-1611.05,0.995601,0.0130555,7,127,0,1611.39,0.206538,0.00697564,0.206845,0.464214,0.115428,3.67525
-1610.79,0.922864,0.0175034,7,191,0,1615.84,0.232701,0.00463609,0.203058,0.442419,0.117185,3.64399
-1610.58,0.999714,0.0210688,8,511,0,1611.37,0.246889,0.00751837,0.205533,0.414152,0.125908,3.63085
-1610.25,0.116657,0.0283355,3,9,1,1614.9,0.248479,0.00767915,0.20539,0.41259,0.125862,3.62959
-1608.32,0.998809,0.0105509,9,959,0,1612.38,0.174547,0.0592646,0.152192,0.45496,0.159036,3.59732
-1607.89,0.921693,0.0141746,4,15,0,1609.26,0.176315,0.06057,0.152446,0.453793,0.156877,3.59716
-1607.78,0.996506,0.0170084,7,255,0,1609.32,0.228126,0.0467496,0.16361,0.410411,0.151103,3.57088
-1608.03,0.457226,0.0227104,6,127,0,1610.76,0.211875,0.0542163,0.161504,0.410953,0.161452,3.57715
-1607.97,0.990268,0.0139465,7,207,0,1609.01,0.216287,0.044999,0.170335,0.414864,0.153515,3.59352
-1607.55,0.800023,0.0184376,7,171,0,1610.87,0.20075,0.0559434,0.156018,0.430259,0.15703,3.57961
-1608.78,0.912917,0.018542,3,15,0,1609.78,0.201467,0.0577722,0.156313,0.429156,0.155292,3.57957
-1611.36,0.992881,0.0219044,6,63,0,1612.04,0.176256,0.0548727,0.163478,0.438111,0.167283,3.61378
-1610.8,0.871339,0.0289701,6,95,0,1615.68,0.204504,0.0510679,0.157314,0.423908,0.163207,3.5781
-1610.67,0.137258,0.0321983,3,11,1,1612.03,0.20435,0.0507568,0.157853,0.424043,0.162997,3.57917
-1609.99,0.951538,0.0126509,5,31,0,1611.93,0.207902,0.0591924,0.156666,0.421335,0.154904,3.57672
-1609.59,0.952367,0.0157707,2,3,0,1610.51,0.20705,0.0588997,0.157039,0.421763,0.155248,3.57657
-1607.45,0.991695,0.019661,5,47,0,1610.63,0.207063,0.0527218,0.166878,0.413332,0.160006,3.59198
-1607.89,0.852581,0.0258752,6,127,0,1610.62,0.201414,0.0377338,0.175624,0.437892,0.147336,3.61471
-1610.75,0.305839,0.027982,5,31,0,1612.57,0.227722,0.0333975,0.170629,0.431998,0.136254,3.58834
-1609.28,0.999938,0.0140816,6,127,0,1611.52,0.220044,0.0394564,0.179449,0.405984,0.155067,3.60559
-1610.85,0.986841,0.0187237,7,207,0,1613.93,0.19682,0.0226881,0.180458,0.474582,0.125452,3.63535
-1609.3,0.442528,0.0244123,5,53,0,1612.73,0.196663,0.0222679,0.182465,0.473709,0.124895,3.63731
-1609.68,0.919359,0.0149308,8,255,0,1613.74,0.275192,0.0388033,0.174474,0.346587,0.164944,3.54534
-1607.55,0.723083,0.0177167,7,223,0,1612.56,0.209711,0.0522941,0.164107,0.410278,0.163611,3.58569
-1608.07,0.956759,0.0160158,7,139,0,1608.65,0.1979,0.0440521,0.16807,0.443527,0.146451,3.60468
-1607.93,0.73958,0.0199894,7,135,0,1610.75,0.178516,0.0703987,0.148848,0.429617,0.172621,3.58351
-1608.75,0.87308,0.018488,6,87,0,1609.85,0.184699,0.0680004,0.152562,0.425428,0.169311,3.58446
-1611.04,0.938933,0.0205435,8,255,0,1612.58,0.290811,0.0348228,0.175864,0.33358,0.164922,3.5338
-1610.52,0.776497,0.024968,7,239,0,1615.01,0.214188,0.0263988,0.174219,0.458938,0.126256,3.60744
-1608,0.445361,0.0242864,5,63,0,1613.8,0.210656,0.0247213,0.185804,0.449436,0.129381,3.62897
-1608.65,0.951688,0.0150478,8,511,0,1611.66,0.1727,0.0717228,0.144684,0.444758,0.166135,3.58504
-1612.19,0.905688,0.0185961,7,135,0,1612.85,0.148558,0.0969596,0.122775,0.443879,0.187828,3.56447
-1611.36,0.996136,0.0215701,2,7,0,1612.24,0.147634,0.0965843,0.122917,0.444504,0.18836,3.5629
-1609.39,0.594442,0.0282573,7,154,1,1613.29,0.270944,0.0706807,0.148493,0.316643,0.19324,3.49831
-1608.53,0.837135,0.0214967,6,127,0,1612.59,0.253863,0.0602365,0.153974,0.359077,0.172849,3.52641
-1607.5,0.976888,0.0227042,7,127,0,1610.6,0.245483,0.0493648,0.169752,0.368797,0.166603,3.56177
-1607.5,1.80412e-84,0.313172,1,1,0,1608.83,0.245483,0.0493648,0.169752,0.368797,0.166603,3.56177
-1607.5,8.05106e-11,0.0522713,1,2,1,1610.58,0.245483,0.0493648,0.169752,0.368797,0.166603,3.56177
-1608.52,0.986762,0.00511911,7,207,0,1610.02,0.253546,0.044826,0.16617,0.377154,0.158304,3.5497
-1610.11,0.996425,0.00663732,6,127,0,1610.85,0.261929,0.0422711,0.164608,0.375407,0.155785,3.54261
-1609.22,0.999499,0.0102234,8,447,0,1611.02,0.213301,0.047614,0.174185,0.399225,0.165674,3.59931
-1609.09,0.989981,0.0173201,7,255,0,1611.25,0.22214,0.070914,0.144559,0.389891,0.172496,3.53929
-1609.33,0.380922,0.02998,7,143,0,1610.9,0.187996,0.0241157,0.193384,0.463969,0.130536,3.66396
