# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=16
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=305369701
# chain_id=0
# iter=4000
# warmup=2000
# save_warmup=1
# thin=1
# refresh=400
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=saved_samples.txt_0.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,weights.4,weights.5,scale,boltzman_shift
-1978.01,0.912103,0.000981861,10,1023,0,1982.12,0.368106,0.199044,0.196662,0.0150374,0.221152,2.36066,148.446
-1975.77,0.99978,0.00118219,10,1023,0,1977.75,0.367963,0.195618,0.197642,0.0153159,0.223462,2.3801,148.248
-1978.31,0.289922,0.0016286,10,1023,0,1981.57,0.37407,0.197365,0.193636,0.0159294,0.218999,2.36233,148.25
-1975.91,0.923586,0.000748083,6,115,0,1980.82,0.376919,0.195748,0.193085,0.01589,0.218358,2.36978,148.25
-1976.77,0.971797,0.000915917,7,255,0,1978.77,0.370772,0.199359,0.194233,0.0159956,0.21964,2.35625,148.243
-1976.61,0.999292,0.00120609,6,127,0,1978.21,0.36274,0.195085,0.199895,0.0164588,0.225821,2.38708,148.242
-1975.7,0.987572,0.00165375,10,1023,0,1977.35,0.374975,0.197341,0.191928,0.0167414,0.219015,2.3625,147.915
-1975.7,1.822e-13,0.00222322,1,3,1,1980.98,0.374975,0.197341,0.191928,0.0167414,0.219015,2.3625,147.915
-1977.24,0.99089,0.000663629,9,639,0,1979.64,0.350765,0.20599,0.199119,0.0175855,0.226541,2.3419,147.944
-1977.8,0.923633,0.00089743,10,1023,0,1981.85,0.348032,0.205966,0.201248,0.0182317,0.226522,2.34517,147.759
-1978.04,0.979843,0.00109423,9,639,0,1980.82,0.392827,0.187059,0.189151,0.0171993,0.213765,2.39713,147.624
-1976.61,0.99705,0.00145062,10,1023,0,1981.85,0.345478,0.204569,0.19942,0.0203776,0.230155,2.35152,148.086
-1976.61,7.26927e-07,0.00197033,1,1,0,1978.1,0.345478,0.204569,0.19942,0.0203776,0.230155,2.35152,148.086
-1975.98,0.999998,0.000598396,6,79,0,1977.02,0.346803,0.202448,0.199746,0.0204075,0.230596,2.36277,148.087
-1975.17,0.999656,0.000816952,10,1023,0,1976.57,0.365631,0.195758,0.194206,0.020297,0.224108,2.37688,148.02
-1975.19,0.981289,0.0011128,6,127,0,1976.81,0.373087,0.193405,0.191947,0.0200731,0.221488,2.38182,148.018
-1975.4,0.931011,0.00147237,10,1023,0,1976.59,0.355319,0.198948,0.196203,0.0202451,0.229284,2.37042,147.93
-1974.58,0.168817,0.00180521,10,1023,0,1980.49,0.374309,0.196533,0.182916,0.0167755,0.229467,2.36518,147.794
-1976.7,0.999511,0.000715558,7,127,0,1977.8,0.369441,0.191948,0.186869,0.0171119,0.23463,2.39438,147.79
-1976.57,0.893568,0.000971436,10,1023,0,1979.73,0.348533,0.207392,0.188554,0.0178084,0.237713,2.33468,147.632
-1976.69,0.916915,0.00112649,10,1023,0,1978.88,0.346817,0.198569,0.192506,0.0189045,0.243204,2.38095,148.146
-1976.77,0.759053,0.00135072,10,1023,0,1980.91,0.339814,0.209585,0.189357,0.020245,0.240999,2.33007,148.001
-1980.01,0.803954,0.00128409,10,1023,0,1984.89,0.355933,0.204328,0.1878,0.0177438,0.234195,2.34206,148.888
-1976.2,0.750934,0.00130379,10,1023,0,1983.12,0.359893,0.195703,0.18937,0.0168617,0.238172,2.38504,148.046
-1975.97,0.886497,0.00122529,10,1023,0,1977.6,0.356734,0.197008,0.189981,0.0173159,0.238961,2.37963,148.044
-1976.27,0.994411,0.00140255,10,1023,0,1979.33,0.356384,0.202574,0.190219,0.0170098,0.233813,2.35318,147.509
-1976.15,0.231705,0.00187574,3,13,1,1978.67,0.356281,0.202371,0.190349,0.0170257,0.233973,2.35281,147.508
-1974.62,0.994971,0.000832034,10,1023,0,1976.78,0.365223,0.197232,0.188746,0.0172969,0.231502,2.3705,147.711
-1976.44,0.998657,0.00111342,9,767,0,1980.6,0.371705,0.191652,0.188665,0.0172466,0.230731,2.39441,147.861
-1976.27,0.895288,0.0014956,10,1023,0,1978.13,0.376962,0.197676,0.184741,0.0150993,0.225522,2.35769,148.252
-1974.34,0.54031,0.00172957,10,1023,0,1977.9,0.371009,0.197195,0.185651,0.0144281,0.231717,2.36658,148.107
-1974.5,0.768113,0.00120297,10,1023,0,1976.66,0.37313,0.196393,0.183353,0.0139999,0.233124,2.3686,148.175
-1974.9,0.966159,0.00116008,10,1023,0,1975.62,0.380783,0.193877,0.181702,0.0136323,0.230005,2.37463,147.978
-1973.93,0.634026,0.00148312,10,1023,0,1977.02,0.365615,0.199604,0.185638,0.0137703,0.235373,2.35991,148.014
-1975.67,0.675793,0.00118193,10,1023,0,1977.06,0.356249,0.20136,0.189818,0.0140143,0.238559,2.35921,148.225
-1976.63,0.849622,0.00100039,10,1023,0,1978.48,0.368359,0.197885,0.18739,0.0133382,0.233028,2.36528,148.225
-1976.76,0.887923,0.00108321,4,31,0,1978.04,0.368069,0.197566,0.187635,0.0133631,0.233367,2.3672,148.227
-1975.16,0.994777,0.0012374,10,1023,0,1976.78,0.371591,0.196632,0.186446,0.0133341,0.231997,2.36926,148.242
-1980.67,0.238124,0.00164144,9,601,0,1983.11,0.36486,0.199482,0.188101,0.0136082,0.233948,2.35963,148.573
-1976.21,0.999743,0.000752786,7,251,0,1981.51,0.373676,0.197654,0.185012,0.0134327,0.230226,2.36261,148.568
-1982.14,0.784624,0.00100534,8,255,0,1983.56,0.319152,0.21408,0.201591,0.0149388,0.250238,2.33067,148.598
-1981.7,0.998758,0.00099312,10,1023,0,1987.88,0.403692,0.186466,0.177095,0.0123981,0.220348,2.38962,148.565
-1977.32,0.840695,0.00132168,8,511,0,1984.68,0.347631,0.205117,0.193723,0.0137073,0.239822,2.35092,148.61
-1974.48,0.691387,0.00141041,10,1023,0,1980.01,0.36165,0.199787,0.189987,0.0141638,0.234412,2.36258,147.917
-1976.16,0.997549,0.00122352,9,1023,0,1977.01,0.382819,0.196417,0.182147,0.0136036,0.225014,2.36004,147.986
-1977.48,0.685432,0.00162136,10,1023,0,1979.01,0.339761,0.203909,0.198565,0.0156553,0.24211,2.36288,147.511
-1975.4,0.789308,0.00139545,10,1023,0,1979.4,0.363661,0.19701,0.194121,0.0137804,0.231428,2.37717,148.069
-1975.1,0.74672,0.00138639,6,63,0,1980.37,0.365089,0.201147,0.191632,0.0136267,0.228506,2.35406,148.074
-1975.14,0.760813,0.00129923,6,127,0,1976.44,0.370302,0.19881,0.190333,0.0135412,0.227015,2.35997,148.076
-1975.39,0.756994,0.00124162,10,1023,0,1978.87,0.373316,0.197834,0.19163,0.0134344,0.223785,2.36264,148.183
-1976.06,0.991386,0.00118062,10,1023,0,1979.66,0.360179,0.198549,0.198634,0.0149829,0.227655,2.37174,148.331
-1975.64,0.42025,0.00154527,10,1023,0,1979.03,0.356558,0.202156,0.198581,0.0150702,0.227634,2.357,148.234
-1976.02,0.956819,0.000929417,10,1023,0,1978.26,0.388483,0.192634,0.190817,0.0135627,0.214503,2.37576,147.891
-1976.04,0.992015,0.00115993,7,127,0,1976.54,0.390537,0.191259,0.190541,0.0135121,0.214151,2.38089,147.887
-1981.44,0.603396,0.00151666,10,1023,0,1986.52,0.367824,0.197337,0.203264,0.0144706,0.217104,2.37367,147.225
-1979.09,0.999773,0.00117212,10,1023,0,1984.07,0.367457,0.197279,0.203668,0.0154773,0.216119,2.37172,147.366
-1975.62,0.999709,0.00154672,10,1023,0,1980.33,0.380854,0.192225,0.195073,0.0158926,0.215956,2.38473,148.088
-1975.93,0.137513,0.00203827,2,5,0,1976.85,0.38061,0.192279,0.195157,0.0158997,0.216054,2.38494,148.087
-1978.27,0.964446,0.000844309,10,1023,0,1981.35,0.340854,0.206461,0.206206,0.0164278,0.230052,2.34952,148.103
-1977.06,0.828681,0.00106145,10,1023,0,1980.26,0.392399,0.191135,0.189274,0.0146509,0.212541,2.37929,148.087
-1975.42,0.998317,0.0011121,10,1023,0,1978.71,0.370944,0.194324,0.199023,0.0158745,0.219835,2.38387,148.007
-1977.38,0.999811,0.0014602,10,1023,0,1980.72,0.359568,0.199439,0.202161,0.0177571,0.221075,2.36754,147.417
-1977.38,0.00155602,0.00191873,2,5,0,1979.68,0.359568,0.199439,0.202161,0.0177571,0.221075,2.36754,147.417
-1977.61,0.974346,0.000670197,10,1023,0,1980.75,0.378519,0.190165,0.199369,0.0176452,0.214301,2.39764,147.52
-1977.26,0.886385,0.000851877,7,131,0,1978.94,0.385032,0.192868,0.195111,0.0172431,0.209746,2.37633,147.532
-1977.43,0.993072,0.000963061,10,1023,0,1979.46,0.374593,0.193004,0.200345,0.0169569,0.215101,2.38684,147.433
-1977.13,0.638958,0.00125237,10,1023,0,1980.65,0.364096,0.197223,0.204106,0.0173833,0.217192,2.37557,147.487
-1978.19,0.853055,0.00102128,8,511,0,1978.83,0.366663,0.196674,0.203158,0.0172929,0.216213,2.37653,147.483
-1977.46,0.993798,0.00110382,10,1023,0,1981.4,0.378556,0.194402,0.199168,0.0176289,0.210245,2.37452,147.493
-1976.12,0.988013,0.00143386,10,1023,0,1978.52,0.367236,0.198276,0.203383,0.0164399,0.214666,2.3667,147.815
-1976.12,0.000135366,0.00184647,3,8,1,1978.79,0.367236,0.198276,0.203383,0.0164399,0.214666,2.3667,147.815
-1975.68,0.889216,0.000655421,7,151,0,1978.43,0.365262,0.197493,0.204647,0.0165649,0.216034,2.37323,147.811
-1975.84,0.971729,0.000742661,10,1023,0,1977.46,0.376284,0.195256,0.199556,0.015958,0.212946,2.37318,147.994
-1975.8,0.993278,0.000936124,10,1023,0,1979.28,0.370836,0.194505,0.199214,0.0153801,0.220065,2.38241,147.808
-1975.73,0.971174,0.00121218,10,1023,0,1977.24,0.383343,0.192526,0.19526,0.0157489,0.213122,2.38013,148.105
-1976.05,0.698408,0.00152377,10,1023,0,1978.78,0.374764,0.193032,0.196842,0.0149489,0.220412,2.38746,147.919
-1978.17,0.89005,0.00134606,10,1023,0,1979.65,0.368159,0.199991,0.198014,0.0135955,0.22024,2.35695,148.453
-1978.06,0.999785,0.00152248,6,63,0,1978.9,0.367123,0.201492,0.197857,0.0136065,0.219921,2.35074,148.455
-1978.12,0.13679,0.00198164,2,7,0,1981.43,0.366914,0.201573,0.19792,0.0136109,0.219981,2.3505,148.453
-1977.55,0.996805,0.000852324,7,255,0,1981.78,0.359408,0.202981,0.200726,0.0137953,0.22309,2.351,148.455
-1976.65,0.992209,0.00110524,10,1023,0,1980.8,0.350163,0.20049,0.206498,0.0157017,0.227147,2.37284,148.037
-1976.88,0.720643,0.00142329,10,1023,0,1983.37,0.379252,0.192756,0.196947,0.0165247,0.214521,2.38216,147.6
-1976.8,0.577791,0.00129546,9,531,0,1979.59,0.362311,0.198556,0.202378,0.0167789,0.219976,2.36991,147.482
-1975.92,0.988915,0.000983631,10,1023,0,1978.15,0.375103,0.194233,0.200518,0.0159519,0.214195,2.38013,147.645
-1976.54,0.77816,0.00125972,10,1023,0,1977.91,0.378637,0.196213,0.197068,0.0153721,0.21271,2.36684,148.154
-1979.12,0.997272,0.00123415,10,1023,0,1981.77,0.368063,0.197931,0.202196,0.0162321,0.215578,2.36843,147.302
-1976.16,0.950848,0.00159499,10,1023,0,1979.79,0.371508,0.196172,0.20389,0.01521,0.21322,2.37512,148.208
-1976.16,0.015863,0.00194208,2,5,0,1978.85,0.371508,0.196172,0.20389,0.01521,0.21322,2.37512,148.208
-1976.27,0.964765,0.000728255,10,1023,0,1979.77,0.375002,0.193173,0.200968,0.0158833,0.214973,2.38686,148.058
-1976.75,0.964932,0.000903044,10,1023,0,1978.7,0.372332,0.197212,0.197952,0.0156759,0.216828,2.36623,148.185
-1975.61,0.998872,0.00111906,10,1023,0,1979,0.375237,0.195751,0.197742,0.0158586,0.215411,2.37194,147.717
-1976.02,0.906457,0.00144567,10,1023,0,1976.72,0.369879,0.198479,0.198963,0.0158379,0.216841,2.36352,148.079
-1975.9,0.990471,0.00166234,10,1023,0,1977.78,0.382265,0.190791,0.19726,0.0151996,0.214485,2.39089,147.97
-1975.9,0.177188,0.00212135,2,5,0,1977.29,0.382265,0.190791,0.19726,0.0151996,0.214485,2.39089,147.97
-1975.4,0.996973,0.000983232,10,1023,0,1976.53,0.382823,0.192616,0.195691,0.0146609,0.214209,2.38108,147.933
-1975.58,0.999975,0.00126495,10,1023,0,1977.12,0.3699,0.19676,0.197586,0.0155808,0.220173,2.37188,148.292
-1977.17,0.749014,0.00163186,10,1023,0,1982.37,0.366737,0.194638,0.198604,0.0206088,0.219412,2.38358,148.653
-1975.79,0.880213,0.00154185,10,1023,0,1980.5,0.358586,0.198108,0.195954,0.021618,0.225734,2.37158,148.473
-1975.66,0.899363,0.00171333,10,1023,0,1977.9,0.380112,0.19184,0.188972,0.0208342,0.218242,2.38351,148.201
-1975.66,0.0375042,0.00194852,2,7,0,1979.63,0.380112,0.19184,0.188972,0.0208342,0.218242,2.38351,148.201
-1974.58,0.969886,0.000767327,10,1023,0,1977.65,0.358938,0.198034,0.196133,0.0223953,0.2245,2.37162,148.063
-1975.87,0.86823,0.00095254,10,1023,0,1978.15,0.358345,0.199024,0.196662,0.0230339,0.222935,2.36588,147.693
-1975.09,0.882422,0.00104311,10,1023,0,1977.06,0.357752,0.19828,0.196981,0.0241096,0.222877,2.37061,147.663
-1974.72,0.999778,0.00116188,10,1023,0,1977.02,0.367647,0.195648,0.194728,0.0230448,0.218933,2.37503,147.947
-1974.43,0.925024,0.00149291,10,1023,0,1976.19,0.358875,0.198435,0.193584,0.0224754,0.226631,2.36892,148.107
-1975.34,0.50128,0.00174959,10,1023,0,1979.45,0.337465,0.202811,0.199292,0.0255415,0.234891,2.3657,148.106
-1974.81,0.786217,0.00122391,10,1023,0,1979.18,0.376945,0.192611,0.181368,0.0223319,0.226744,2.37978,148.117
-1975.35,0.999198,0.00121161,10,1023,0,1976.07,0.377547,0.192925,0.181622,0.021506,0.2264,2.3779,148.308
-1975.31,0.875824,0.00155265,8,255,0,1976.75,0.340078,0.205542,0.191711,0.0226952,0.239974,2.34914,148.25
-1975.28,0.227017,0.00171227,10,1023,0,1978.1,0.335544,0.204459,0.192824,0.0255267,0.241646,2.35805,147.53
-1976.21,0.989709,0.000862398,10,1023,0,1978.89,0.322288,0.208085,0.19897,0.0261126,0.244545,2.35303,147.83
-1975.22,0.806966,0.00109173,10,1023,0,1978.14,0.329278,0.206642,0.196027,0.0244631,0.24359,2.35362,147.955
-1975.82,0.999981,0.00110834,10,1023,0,1976.82,0.329231,0.207543,0.195396,0.0250215,0.242808,2.34923,148.233
-1974.3,0.924408,0.00141861,10,1023,0,1978.53,0.369393,0.195423,0.184073,0.024155,0.226956,2.37182,147.966
-1977.56,0.184177,0.00165699,10,1023,0,1982.42,0.340833,0.201664,0.191715,0.0201559,0.245632,2.36877,147.613
-1974.77,0.999993,0.000797752,10,1023,0,1979.01,0.360501,0.200599,0.183844,0.019747,0.235308,2.35595,147.585
-1973.99,0.96325,0.0010203,10,1023,0,1975.96,0.35272,0.201449,0.189544,0.0201653,0.236122,2.35939,148.047
-1975.79,0.691794,0.00124789,10,1023,0,1976.95,0.358723,0.198881,0.189708,0.0208321,0.231856,2.36557,147.977
-1975.94,0.998607,0.00110408,10,1023,0,1982.48,0.348305,0.20004,0.192284,0.0216661,0.237704,2.37001,148.439
-1977.33,0.998738,0.00140706,10,1023,0,1978.37,0.364922,0.195173,0.18909,0.0221562,0.228659,2.37863,148.775
-1976.41,0.330195,0.00179192,10,1023,0,1979.09,0.354179,0.200739,0.192278,0.0221981,0.230606,2.36125,148.644
-1975.46,0.990813,0.00103326,10,1023,0,1978.2,0.37242,0.194792,0.186361,0.0234852,0.222941,2.37315,148.322
-1976.08,0.706059,0.00130318,10,1023,0,1979.03,0.342974,0.20215,0.198427,0.0241376,0.232311,2.36489,148.441
-1976.68,0.994056,0.00117367,10,1023,0,1979.4,0.392336,0.187763,0.186162,0.0217878,0.21195,2.39138,148.154
-1977.15,0.985363,0.00148437,5,63,0,1980.1,0.383771,0.186077,0.190687,0.0223165,0.217149,2.40937,148.155
-1978.03,0.0185753,0.00185672,5,46,1,1979.02,0.38392,0.186135,0.19059,0.0223076,0.217048,2.4098,148.155
-1976.92,0.92945,0.000746129,10,1023,0,1982.59,0.3593,0.193294,0.200316,0.0235099,0.22358,2.39602,148.359
-1977.99,0.903409,0.000874453,10,1023,0,1979.94,0.359282,0.19201,0.20108,0.0245944,0.223033,2.4017,148.308
-1975.83,0.996156,0.000993549,6,127,0,1979.01,0.357748,0.197846,0.199126,0.0243295,0.220951,2.37254,148.306
-1976.95,0.876102,0.00125743,10,1023,0,1982.29,0.358017,0.194811,0.198195,0.0276393,0.221337,2.38755,148.482
-1975.89,0.991717,0.00138243,10,1023,0,1977.43,0.365574,0.192375,0.196156,0.0287992,0.217096,2.39188,148.297
-1975.73,0.192597,0.00173818,10,1023,0,1979.75,0.362797,0.197406,0.195191,0.0267582,0.217847,2.36805,147.785
-1974.54,0.999862,0.000863002,10,1023,0,1978.4,0.352856,0.196451,0.1973,0.0282239,0.225169,2.38283,147.936
-1975.23,0.932484,0.00109538,10,1023,0,1977.7,0.343028,0.200101,0.198004,0.030079,0.228788,2.37124,148.138
-1974.36,0.837801,0.00128495,10,1023,0,1977.87,0.368341,0.191647,0.188588,0.0273863,0.224038,2.39157,148.042
-1975.29,0.827665,0.00135033,10,1023,0,1976.55,0.341876,0.199588,0.195925,0.0284435,0.234167,2.3753,148.121
-1976.48,0.820663,0.00140228,10,1023,0,1978.43,0.365919,0.190917,0.188247,0.0291693,0.225748,2.39656,148.643
-1975.2,0.88936,0.00144434,10,1023,0,1979.66,0.347484,0.200433,0.19188,0.0256836,0.234519,2.36664,148.399
-1974.73,0.941926,0.00160981,10,1023,0,1983.34,0.336466,0.204457,0.188162,0.0233724,0.247543,2.35798,147.578
-1974.69,0.244027,0.00190517,2,7,0,1978.98,0.336411,0.204298,0.188257,0.0233917,0.247643,2.3578,147.578
-1974.3,0.926693,0.00101246,10,1023,0,1976.69,0.355234,0.200587,0.179718,0.0231774,0.241283,2.35856,147.563
-1973.13,0.839425,0.00117773,10,1023,0,1978.25,0.33884,0.202186,0.183643,0.0257821,0.249549,2.36488,147.943
-1975,0.936338,0.00123934,10,1023,0,1976.34,0.359565,0.19236,0.179448,0.0275719,0.241055,2.39447,148.026
-1977.27,0.60189,0.00145637,6,63,0,1980.6,0.361463,0.19011,0.179547,0.027451,0.241429,2.40487,148.026
-1973.94,0.56964,0.00116867,6,63,0,1979.91,0.361644,0.197165,0.176758,0.0270464,0.237387,2.36759,148.018
-1975.24,0.999855,0.000904664,10,1023,0,1977.06,0.31477,0.210233,0.190867,0.0290767,0.255054,2.34516,147.9
-1974.12,0.914392,0.00114224,10,1023,0,1978.89,0.368601,0.19385,0.172477,0.0276473,0.237423,2.37655,147.767
-1974.62,0.721143,0.00130805,7,127,0,1976.37,0.369755,0.191795,0.172762,0.0276439,0.238043,2.38552,147.793
-1974.28,0.954581,0.00120317,9,767,0,1976.51,0.367617,0.194644,0.172597,0.0274367,0.237704,2.37381,147.762
-1974.04,0.986445,0.00144106,10,1023,0,1976.8,0.367404,0.194296,0.174646,0.0253626,0.238292,2.37732,147.793
-1972.88,0.156456,0.00178813,10,1023,0,1975.59,0.352087,0.200481,0.176681,0.0236909,0.24706,2.36108,148.041
-1973.9,0.910296,0.000870641,10,1023,0,1975.58,0.351844,0.198514,0.178512,0.0249094,0.246221,2.37172,147.879
-1973.84,0.936492,0.000991763,10,1023,0,1980.4,0.34215,0.205502,0.181339,0.0236251,0.247384,2.34481,147.892
-1973.47,0.99086,0.00116297,10,1023,0,1974.32,0.341786,0.205607,0.180188,0.023429,0.24899,2.3455,147.998
-1973.75,0.919414,0.00144868,10,1023,0,1975.95,0.344254,0.200792,0.183429,0.0228526,0.248672,2.36883,147.844
-1974.44,0.148335,0.00166475,10,1023,0,1980.76,0.327076,0.205081,0.18559,0.0262336,0.25602,2.36017,148.008
-1974.44,0.938392,0.000807842,10,1023,0,1976.7,0.35481,0.197293,0.176626,0.0260564,0.245216,2.3721,147.941
-1974.22,0.87382,0.000948631,10,1023,0,1977.75,0.34518,0.19947,0.17982,0.0275191,0.248011,2.37206,148.002
-1973.63,0.982525,0.00103612,10,1023,0,1974.79,0.344049,0.199976,0.179573,0.0284959,0.247906,2.36782,147.861
-1973.42,0.999641,0.00127675,10,1023,0,1974.37,0.36023,0.196178,0.174953,0.0285736,0.240066,2.37172,147.923
-1973.62,0.317262,0.00160242,9,845,0,1975.49,0.324198,0.205934,0.184644,0.0304202,0.254804,2.35617,147.848
-1973.93,0.820908,0.00094304,10,1023,0,1977.09,0.341249,0.20054,0.181973,0.0310992,0.245138,2.36703,147.545
-1976.54,0.99988,0.00097085,10,1023,0,1977.85,0.336287,0.202029,0.181445,0.0310972,0.249142,2.36405,147.259
-1976.66,0.887309,0.00121802,10,1023,0,1978.01,0.3494,0.199185,0.17799,0.0306648,0.242761,2.3655,147.309
-1977.05,0.783092,0.00134863,10,1023,0,1981.88,0.333709,0.201868,0.184852,0.0331166,0.246455,2.36637,147.294
-1975.19,0.99998,0.00133079,10,1023,0,1982.48,0.35311,0.195396,0.181613,0.0291103,0.240771,2.38443,147.477
-1974.06,0.371396,0.00166722,10,1023,0,1977.47,0.339058,0.20209,0.184897,0.0297016,0.244254,2.36347,147.568
-1973.76,0.996996,0.00104622,10,1023,0,1979.97,0.355927,0.194892,0.181314,0.0276163,0.240251,2.38497,147.835
-1973.19,0.954588,0.001306,10,1023,0,1974.82,0.343182,0.201733,0.183576,0.0282339,0.243275,2.36198,147.843
-1973.08,0.983841,0.00155522,10,1023,0,1975.23,0.355111,0.199086,0.178998,0.0254114,0.241395,2.36489,147.882
-1972.98,0.473724,0.0019112,3,11,0,1975.78,0.355461,0.198176,0.179209,0.0254335,0.241721,2.3688,147.882
-1973.25,0.99786,0.00134458,10,1023,0,1974.16,0.351274,0.200804,0.181386,0.0259274,0.240608,2.35965,148.029
-1977.29,0.377473,0.00167711,9,575,0,1978.07,0.354394,0.201639,0.179801,0.025723,0.238443,2.35056,148.018
-1974.39,0.994471,0.00106378,10,1023,0,1981.57,0.367614,0.197032,0.175533,0.0231127,0.236709,2.36415,148.193
-1974.7,0.992448,0.00132156,10,1023,0,1976.89,0.36028,0.193935,0.177494,0.0241256,0.244166,2.38701,148.092
-1975.61,0.878866,0.00163715,7,191,0,1976.71,0.346576,0.206377,0.177687,0.0241994,0.245161,2.33645,148.11
-1976.17,0.076446,0.00179198,5,31,0,1977.54,0.344888,0.207354,0.177972,0.0242455,0.24554,2.33211,148.113
-1975.38,0.997144,0.000822623,10,1023,0,1978.35,0.34184,0.198916,0.183057,0.0231044,0.253082,2.38029,147.982
-1975.74,0.861868,0.00102397,10,1023,0,1977.51,0.353834,0.205241,0.17243,0.0210785,0.247416,2.33653,148.019
-1974.98,0.906222,0.00110073,8,383,0,1979.81,0.333602,0.204869,0.180413,0.0220436,0.259073,2.35845,148.051
-1974.28,0.989916,0.00124091,9,1023,0,1976.61,0.345447,0.20476,0.176152,0.0215597,0.252082,2.3474,147.943
-1974.7,0.842204,0.00153027,10,1023,0,1975.81,0.339886,0.204684,0.181195,0.0223183,0.251918,2.35102,147.989
-1973.26,0.301747,0.00160911,10,1023,0,1978.82,0.333151,0.2046,0.181029,0.02704,0.254181,2.35698,148.102
-1973.39,0.868578,0.000947198,10,1023,0,1978.01,0.348084,0.19835,0.17556,0.028608,0.249397,2.37319,148.164
-1972.57,0.999934,0.00102509,10,1023,0,1975.02,0.337734,0.204163,0.17714,0.0274068,0.253556,2.35382,147.984
-1975,0.760423,0.00127652,10,1023,0,1976.66,0.351382,0.202838,0.174217,0.027033,0.24453,2.34734,148.351
-1974.68,0.885694,0.00122989,10,1023,0,1977.27,0.350206,0.203636,0.175928,0.0268347,0.243395,2.34507,147.903
-1974.19,0.782712,0.00135457,10,1023,0,1977.33,0.357356,0.196553,0.173399,0.0255564,0.247136,2.3751,147.665
-1975.13,0.67658,0.00133647,10,1023,0,1977.15,0.353084,0.2003,0.173574,0.023674,0.249368,2.35866,147.808
-1972.88,0.657835,0.00117783,10,1023,0,1978.1,0.349697,0.202875,0.175919,0.0221545,0.249355,2.35127,148.032
-1973.4,0.591549,0.00101792,10,1023,0,1978.71,0.333265,0.206551,0.180423,0.0228394,0.256921,2.34874,148.254
-1973.71,0.988716,0.000820294,10,1023,0,1975.4,0.359527,0.199821,0.173754,0.0210581,0.24584,2.35767,148.223
-1973.59,0.955362,0.0010075,10,1023,0,1975.75,0.353583,0.198695,0.178473,0.0219601,0.247289,2.37039,148.069
-1973.87,0.999747,0.00119384,10,1023,0,1976.92,0.338802,0.206646,0.181704,0.0239041,0.248944,2.3431,147.793
-1974.82,0.940379,0.00148184,10,1023,0,1976.16,0.359371,0.200916,0.177286,0.0226471,0.23978,2.35176,147.718
-1974.67,0.576414,0.00172658,10,1023,0,1979.65,0.354273,0.197931,0.185821,0.0259574,0.236018,2.37334,147.699
-1974.04,0.486456,0.00137037,10,1023,0,1977.64,0.352286,0.197885,0.189272,0.0265644,0.233992,2.37546,148.037
-1975.2,0.650169,0.000990043,10,1023,0,1981.17,0.36083,0.195354,0.189196,0.0260867,0.228534,2.38126,147.971
-1977.64,0.782454,0.000850288,9,959,0,1979.4,0.354962,0.198899,0.190623,0.0260151,0.229501,2.36945,148.085
-1975.1,0.932054,0.000839344,10,1023,0,1980.81,0.350806,0.19994,0.189521,0.0269598,0.232773,2.36651,148.074
-1974.62,0.95053,0.000969184,10,1023,0,1978.78,0.351789,0.199302,0.191377,0.0277549,0.229777,2.36779,147.613
-1975.08,0.999924,0.0011405,10,1023,0,1979.21,0.337759,0.200031,0.192411,0.0268711,0.242928,2.37785,147.709
-1978.43,0.614444,0.00141255,10,1023,0,1981.83,0.375602,0.188326,0.18513,0.0253537,0.225588,2.40371,148.392
-1978.75,0.97256,0.00116937,8,255,0,1982.64,0.325133,0.21077,0.197491,0.026998,0.239608,2.33613,148.365
-1977.32,0.66914,0.0014067,10,1023,0,1982.74,0.384996,0.186155,0.177271,0.0241824,0.227394,2.40337,148.085
-1974.12,0.952863,0.00123336,10,1023,0,1980.58,0.35636,0.199736,0.184231,0.0252917,0.234381,2.36166,148.061
-1974.19,0.647211,0.00145277,10,1023,0,1976.7,0.34674,0.20078,0.18717,0.0289796,0.236331,2.36418,147.891
-1975.21,0.943271,0.00124546,10,1023,0,1976.79,0.370447,0.192677,0.182819,0.0276814,0.226375,2.38349,147.665
-1974.21,0.997406,0.00145183,10,1023,0,1978.17,0.362717,0.192634,0.183837,0.0281118,0.232699,2.39066,148.027
-1974.37,0.227418,0.00178919,10,1023,0,1977.83,0.361215,0.195171,0.186167,0.0281212,0.229325,2.37821,148.098
-1974.35,0.999423,0.000994159,6,71,0,1974.69,0.360476,0.194925,0.186571,0.0281818,0.229847,2.38024,148.098
-1973.96,0.999712,0.00122765,10,1023,0,1975.79,0.367039,0.193728,0.183718,0.0280464,0.227469,2.38059,147.836
-1974.17,0.907376,0.00151557,10,1023,0,1976.25,0.363457,0.192841,0.186997,0.0299749,0.226731,2.38865,147.845
-1974.64,0.489777,0.00170036,7,127,0,1975.1,0.367126,0.192653,0.185574,0.0297593,0.224887,2.38466,147.848
