# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=397636949
# chain_id=0
# iter=4000
# warmup=2000
# save_warmup=1
# thin=1
# refresh=400
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=saved_samples.txt_0.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,weights.4,weights.5,scale
-6241.95,0.656104,0.0262916,5,45,0,6246.01,0.192973,0.182879,0.374563,0.000943285,0.248641,3.64675
-6243.29,0.824039,0.0210425,7,191,0,6244.39,0.184031,0.18498,0.419409,0.00102177,0.210559,3.62367
-6242.02,0.888559,0.022112,7,127,0,6245.79,0.189136,0.198267,0.448134,0.00109797,0.163366,3.619
-6243.9,0.990602,0.0257665,7,127,0,6244.86,0.193941,0.189436,0.385038,1.70047e-05,0.231569,3.64007
-6242.79,0.444383,0.0353237,5,63,0,6245.62,0.195075,0.185195,0.373741,0.000132993,0.245856,3.64807
-6243.68,0.999644,0.0201943,7,127,0,6244.15,0.198453,0.183904,0.356926,0.00011707,0.2606,3.65723
-6243.09,0.814056,0.0280501,6,87,1,6247.09,0.195539,0.17227,0.34025,0.000790114,0.291151,3.66559
-6241.91,0.765495,0.0289587,5,47,0,6245.29,0.197044,0.181558,0.343475,0.012878,0.265045,3.66867
-6245.18,0.486289,0.027679,7,127,0,6249.26,0.198015,0.182347,0.377209,0.00667649,0.235753,3.65943
-6245.78,0.948439,0.0170346,5,31,0,6249.28,0.197304,0.184991,0.306387,0.0106291,0.300688,3.66978
-6241.46,0.997634,0.0217504,5,31,0,6248.24,0.197547,0.180775,0.343726,0.0173002,0.260651,3.67592
-6242.08,0.330168,0.0299528,7,127,0,6244.31,0.179404,0.189558,0.455473,0.00862488,0.166941,3.61577
-6243.37,0.844432,0.0145018,7,255,0,6248.75,0.189067,0.185272,0.42695,0.0259206,0.17279,3.65214
-6242.43,0.996481,0.0157168,6,103,0,6243.83,0.192744,0.190021,0.383763,0.00952982,0.223942,3.64856
-6245.17,0.682608,0.0215619,3,15,0,6248.47,0.192925,0.191449,0.37587,0.0108194,0.228937,3.64421
-6244.58,0.998694,0.0181555,6,83,0,6246.34,0.192074,0.177523,0.382027,0.0123229,0.236054,3.66355
-6240.37,0.840956,0.0249334,5,31,0,6248.59,0.18792,0.176313,0.367318,0.0165664,0.251883,3.65936
-6241.4,0.716357,0.0268062,6,63,0,6242.15,0.186666,0.172995,0.3726,0.0111162,0.256622,3.65673
-6242.06,0.618157,0.0237906,6,95,0,6243.92,0.19071,0.176346,0.354228,0.00226169,0.276454,3.65251
-6243.32,0.854248,0.0181793,4,23,0,6244.62,0.191471,0.175084,0.358795,0.00168967,0.27296,3.65724
-6244.02,0.97946,0.0199495,7,127,0,6246.51,0.193751,0.174301,0.389083,0.00402434,0.23884,3.65762
-6242.54,0.872323,0.0264735,5,47,0,6244.93,0.19343,0.174647,0.385029,0.00327241,0.243621,3.65791
-6241.86,0.97764,0.0298094,7,127,0,6243.68,0.187245,0.20719,0.432677,0.0240955,0.148793,3.62683
-6242.44,0.34514,0.0393379,2,7,0,6244.47,0.187406,0.208032,0.428088,0.0238575,0.152617,3.62624
-6242.27,0.972039,0.0199546,7,127,0,6244.2,0.18394,0.210653,0.496649,0.0431651,0.0655929,3.62717
-6242.67,0.49361,0.0260994,7,127,0,6245.27,0.187201,0.202872,0.443168,0.00149893,0.16526,3.61235
-6242.15,0.880641,0.0166249,7,255,0,6245.21,0.186345,0.189871,0.414491,0.00157654,0.207716,3.62416
-6239.93,0.965166,0.0189451,7,255,0,6243.02,0.188244,0.178862,0.380972,0.031299,0.220623,3.66963
-6244.76,0.238075,0.0244728,6,127,0,6247.25,0.182503,0.174534,0.398079,0.0202601,0.224623,3.65474
-6241.49,0.973209,0.0106989,6,103,0,6247.89,0.184505,0.180424,0.411433,0.00787721,0.21576,3.63627
-6240.89,0.974143,0.0139881,7,143,0,6243.49,0.188739,0.199843,0.420952,0.0746756,0.11579,3.68212
-6242.25,0.482309,0.0182864,6,63,0,6242.88,0.187878,0.196294,0.443033,0.0743065,0.0984885,3.67961
-6243.09,0.999255,0.0115501,8,255,0,6244.15,0.19566,0.174047,0.32217,0.00260404,0.305518,3.66949
-6244.46,0.974645,0.0156525,7,255,0,6247.41,0.183514,0.197865,0.444323,5.69191e-05,0.174242,3.60716
-6240.63,0.720667,0.0204253,8,255,0,6246.77,0.187622,0.201831,0.433534,0.0306314,0.146382,3.63902
-6241.44,0.995697,0.0183498,7,255,0,6243.23,0.197263,0.195508,0.376493,0.0142643,0.216472,3.65377
-6240.55,0.989071,0.0246459,7,127,0,6242.98,0.185679,0.185158,0.418306,0.00722955,0.203628,3.63343
-6240.36,0.34094,0.0327324,6,63,0,6242.58,0.187877,0.182171,0.408205,0.0143027,0.207444,3.64689
-6240.26,0.981732,0.0169317,6,95,0,6240.89,0.188828,0.192712,0.403046,0.034088,0.181326,3.65682
-6242.51,0.421088,0.0222372,3,13,0,6247.41,0.1883,0.194962,0.394423,0.0443937,0.17792,3.66441
-6240.79,0.925971,0.0129721,2,7,0,6243.23,0.188258,0.194921,0.393692,0.0464186,0.176709,3.66382
-6242.19,0.767863,0.0157092,6,127,0,6244.6,0.178953,0.183092,0.431586,0.0377349,0.168633,3.65
-6242.51,0.829642,0.0151409,7,127,0,6244.73,0.177315,0.179236,0.437689,0.0529975,0.152763,3.66046
-6243.25,0.975729,0.0159474,8,255,0,6244.56,0.176281,0.179092,0.44127,0.0124003,0.190956,3.62516
-6242.8,0.581877,0.0206938,7,127,0,6250.8,0.190018,0.200985,0.452137,0.00995174,0.146908,3.6221
-6242.3,0.977216,0.0152898,6,103,0,6245.61,0.190457,0.210813,0.445719,0.00521068,0.147801,3.61236
-6242.74,0.921528,0.0198575,8,255,0,6249.01,0.191926,0.211413,0.444604,0.00326752,0.148789,3.61304
-6243.85,0.977247,0.0237979,6,127,0,6250.4,0.199397,0.19359,0.403185,0.033241,0.170588,3.67198
-6243.97,0.0893464,0.0308326,4,17,0,6244.68,0.199242,0.193964,0.40534,0.0323308,0.169124,3.67287
-6244.04,0.946535,0.011385,9,511,0,6248.91,0.18808,0.15504,0.334605,0.0594077,0.262868,3.72111
-6241.57,0.628553,0.014133,7,127,0,6246.42,0.19042,0.167823,0.325146,0.0183604,0.29825,3.67927
-6241.46,0.97008,0.0112097,8,511,0,6243.42,0.188669,0.194445,0.441956,0.00222707,0.172703,3.6234
-6243.11,0.997349,0.0143669,8,511,0,6245.82,0.186029,0.219535,0.494508,0.0269786,0.0729498,3.60888
-6244.4,0.971049,0.0191054,7,127,0,6245.61,0.192534,0.224697,0.472386,0.0318163,0.0785676,3.6209
-6244.32,0.999655,0.0244572,7,127,0,6245.36,0.185294,0.153431,0.296425,0.0255935,0.339256,3.69375
-6243.96,0.539144,0.03254,3,9,0,6245.87,0.185293,0.153135,0.300424,0.0267297,0.334418,3.69473
-6242.74,0.527928,0.0228122,6,63,0,6245.93,0.188922,0.158359,0.347847,0.0447546,0.260117,3.70776
-6242.79,0.998661,0.0157726,8,255,0,6243.46,0.185812,0.213054,0.460095,0.0166424,0.124396,3.60884
-6243.31,0.967656,0.0209344,6,63,0,6243.8,0.187073,0.207954,0.505268,0.021527,0.0781774,3.61645
-6244.64,0.785251,0.0265867,4,31,0,6247.23,0.187295,0.211463,0.51978,0.0097435,0.0717182,3.60255
-6242.77,0.99704,0.0262443,5,31,0,6245.06,0.186106,0.214297,0.502353,0.0157345,0.0815086,3.60332
-6242.15,0.897864,0.0346427,6,75,0,6244.88,0.192405,0.164065,0.323949,0.00880472,0.310776,3.67864
-6242.15,0.000422172,0.0398717,6,71,0,6245.13,0.192405,0.164065,0.323949,0.00880472,0.310776,3.67864
-6240.93,0.994019,0.013465,8,255,0,6242.67,0.190577,0.191369,0.395312,0.0781757,0.144567,3.70068
-6240.51,0.662466,0.0176932,5,33,0,6242.64,0.190389,0.191823,0.398501,0.0717527,0.147535,3.69357
-6240.81,0.999008,0.0147956,8,255,0,6241.32,0.192631,0.175894,0.358854,0.00877352,0.263847,3.66215
-6243.65,0.936583,0.019544,7,127,0,6244.9,0.178868,0.199311,0.474169,0.00312369,0.144528,3.59753
-6242.37,0.788317,0.0236948,7,127,0,6247.12,0.195929,0.175198,0.327991,0.00227858,0.298604,3.66652
-6245.89,0.630674,0.0234953,4,19,0,6249.28,0.197988,0.169719,0.363796,0.00180806,0.26669,3.67326
-6243.61,0.962421,0.0188412,7,255,0,6246.74,0.181479,0.193918,0.405316,0.0393743,0.179913,3.64448
-6241.11,0.489835,0.0236197,5,63,0,6244.79,0.18193,0.191087,0.41494,0.0334253,0.178618,3.64336
-6243.4,0.996839,0.0156964,7,255,0,6244.85,0.175206,0.181547,0.469612,0.0398537,0.133781,3.64159
-6242.86,0.968942,0.0205914,6,127,0,6251.91,0.18017,0.173723,0.369439,0.0244024,0.252265,3.65524
-6243,0.292784,0.0259936,5,31,0,6246.25,0.18119,0.174669,0.379442,0.0273672,0.237332,3.65915
-6242.55,0.995329,0.0133193,8,255,0,6243.74,0.194294,0.197536,0.429584,0.0166688,0.161917,3.64478
-6242.14,0.573647,0.017412,7,127,0,6248.74,0.176903,0.184799,0.407285,0.0905786,0.140434,3.69167
-6242.99,0.494891,0.0129973,7,255,0,6245.37,0.180894,0.182885,0.454652,0.0441647,0.137404,3.65359
-6244.18,0.985961,0.00875291,7,127,0,6244.62,0.178696,0.192184,0.415773,0.0844565,0.128891,3.68268
-6241.77,0.905297,0.0112917,8,255,0,6247.44,0.190545,0.182112,0.399743,0.021993,0.205607,3.66161
-6240.36,0.999959,0.0130837,6,103,0,6242.09,0.189797,0.179594,0.373243,0.020625,0.236742,3.66348
-6240.79,0.881749,0.0171576,7,255,0,6241.84,0.185112,0.194316,0.427364,0.0952009,0.0980077,3.69763
-6242.9,0.000891156,0.0192455,7,255,0,6251.37,0.187524,0.204224,0.44582,0.105259,0.0571738,3.70021
-6241.83,0.979509,0.00681162,8,511,0,6244.76,0.187571,0.196926,0.404991,0.109369,0.101144,3.71539
-6242.59,0.999767,0.00869371,9,511,0,6243.54,0.188265,0.181807,0.409832,0.000160219,0.219935,3.63651
-6241.94,0.932503,0.0113807,8,511,0,6244.86,0.19551,0.180332,0.340759,0.0031601,0.280239,3.65978
-6242.36,0.990933,0.0136344,8,255,0,6243.55,0.192748,0.179834,0.380737,0.000295203,0.246385,3.64888
-6241.35,0.955087,0.0176076,8,255,0,6243.86,0.182994,0.199559,0.462805,0.0862023,0.0684396,3.67749
-6244.51,0.330936,0.0216835,4,29,0,6245.23,0.183059,0.195195,0.46448,0.0874346,0.0698318,3.68044
-6242.27,0.998005,0.0119079,9,511,0,6245.84,0.189271,0.195,0.415746,0.000191927,0.199792,3.62443
-6241.42,0.719034,0.0154977,8,383,0,6243.83,0.183444,0.191171,0.446144,0.0786063,0.100635,3.68332
-6242.17,0.993941,0.0140696,7,255,0,6244.42,0.181301,0.191677,0.470573,0.0750978,0.0813513,3.67121
-6250.5,0.680873,0.0181891,8,511,0,6253.64,0.177386,0.189034,0.46541,0.168171,2.98684e-07,3.75126
-6250.02,0.983943,0.0157252,8,255,0,6252.43,0.18433,0.206565,0.46292,0.146184,8.08768e-07,3.72589
-6246.89,0.937363,0.0200449,8,255,0,6253.91,0.186653,0.216952,0.504666,0.0904282,0.00130088,3.66617
-6247.11,0.709474,0.0240521,6,125,0,6248.13,0.187429,0.222239,0.507124,0.0810631,0.0021453,3.654
-6245.52,0.995021,0.0215716,7,127,0,6247.31,0.182842,0.212809,0.500174,0.100235,0.00393895,3.67089
-6245.78,0.73374,0.0278274,6,63,0,6246.25,0.18299,0.20886,0.498305,0.105794,0.00405047,3.68003
-6245.55,0.821554,0.0257411,7,132,1,6248.84,0.183327,0.213082,0.525476,0.000858204,0.0772563,3.58662
-6244.4,0.69628,0.0266199,7,127,0,6248.59,0.188554,0.198112,0.443164,0.000779943,0.169389,3.61995
-6244.24,0.917465,0.0234943,6,127,0,6247.64,0.18509,0.184657,0.395534,6.74131e-05,0.234651,3.62792
-6243.89,0.984387,0.0274215,5,31,0,6245.09,0.186426,0.183437,0.42801,4.79714e-05,0.202078,3.63031
-6243.6,0.94882,0.0347963,6,120,1,6244.73,0.188812,0.200547,0.465953,0.000141162,0.144546,3.61342
-6243.6,0.0124613,0.0421848,3,13,1,6248.33,0.188812,0.200547,0.465953,0.000141162,0.144546,3.61342
-6243.82,0.998628,0.0157964,7,127,0,6244.72,0.183586,0.194642,0.470332,0.000128926,0.151312,3.60952
-6242.48,0.774836,0.0203979,6,127,0,6246.75,0.187411,0.199923,0.447798,0.000589041,0.164279,3.61211
-6244.4,0.745339,0.0198968,6,127,0,6248.77,0.185581,0.196021,0.3979,0.00196725,0.218531,3.61875
-6242.35,0.981224,0.018709,5,31,0,6248.85,0.185743,0.195935,0.412219,0.002957,0.203146,3.62042
-6242.05,0.978263,0.0235976,7,127,0,6243.11,0.188503,0.207279,0.43691,0.0112638,0.156044,3.61869
-6241.7,1,0.0296275,4,15,0,6242.37,0.188858,0.207629,0.436166,0.0117721,0.155575,3.61888
-6242.58,0.378645,0.0381802,4,31,0,6244.07,0.190674,0.210627,0.44033,0.00964876,0.14872,3.61528
-6241.92,0.904599,0.0227905,7,175,0,6243.95,0.193604,0.192228,0.419974,0.00517678,0.189017,3.63721
-6241.43,0.717691,0.0260934,6,127,0,6243.39,0.189297,0.180456,0.371184,0.00564234,0.25342,3.64686
-6243.27,0.815689,0.0237165,5,53,0,6248.61,0.191924,0.172656,0.390218,0.0114546,0.233747,3.66238
-6243.97,0.479231,0.024326,5,31,0,6249.06,0.189186,0.17586,0.328861,0.0155993,0.290494,3.66369
-6242.99,0.951649,0.0165066,6,63,0,6246,0.19064,0.175482,0.411966,0.0256005,0.196312,3.66921
-6240.01,0.996682,0.0200112,5,31,0,6243.9,0.191487,0.182299,0.385838,0.0365771,0.203799,3.6748
-6240.44,0.040822,0.0256148,7,127,0,6244.49,0.192689,0.18393,0.383153,0.0344625,0.205765,3.67519
-6241.73,0.99674,0.0101984,8,447,0,6242.78,0.189612,0.20592,0.426312,0.013873,0.164282,3.62502
-6244.31,0.993772,0.0130591,8,511,0,6246.41,0.187486,0.154992,0.320434,0.0029369,0.334151,3.67301
-6243.02,0.938308,0.0166466,7,161,1,6246.59,0.187522,0.18234,0.392276,8.92042e-05,0.237773,3.63697
-6245.19,0.760073,0.01982,6,107,0,6249.08,0.190169,0.184336,0.370083,2.95687e-05,0.255383,3.64278
-6242.88,0.994534,0.0190018,6,103,0,6246.89,0.191209,0.189821,0.407657,9.58176e-05,0.211217,3.63254
-6243.29,0.999473,0.0241944,6,111,0,6246.13,0.191007,0.189193,0.433967,0.000464382,0.185369,3.6325
-6245.8,0.777272,0.0309626,5,54,1,6249.77,0.195956,0.1962,0.378108,1.46549e-05,0.229722,3.63675
-6243.08,0.922654,0.0302876,6,89,1,6247.08,0.191391,0.172989,0.356558,0.000217266,0.278846,3.65713
-6243.91,0.503087,0.0352923,6,101,0,6249.29,0.200502,0.184627,0.350284,0.000275707,0.264312,3.66131
-6246.43,0.760636,0.0248336,7,127,0,6247.92,0.199659,0.176215,0.321476,7.57952e-05,0.302574,3.6693
-6248.34,0.955982,0.0238242,7,255,0,6252.1,0.184094,0.188124,0.415276,8.98427e-08,0.212506,3.62004
-6245.78,0.825898,0.0288781,7,127,0,6249.38,0.196026,0.193826,0.414257,2.56738e-06,0.195888,3.63636
-6245.96,0.983097,0.029946,7,127,0,6248.43,0.183397,0.192759,0.459546,8.08252e-07,0.164298,3.6117
-6246.66,0.695801,0.0374496,6,119,0,6248.29,0.193424,0.178562,0.378273,1.47943e-07,0.24974,3.65262
-6245.92,0.96264,0.0332436,7,127,0,6246.93,0.188155,0.1806,0.407789,2.57601e-07,0.223455,3.63773
-6245.54,0.202002,0.040535,6,85,0,6249.36,0.201841,0.182278,0.338124,6.42544e-05,0.277693,3.66636
-6240.79,0.999508,0.0200385,7,127,0,6246.16,0.191019,0.188501,0.415627,0.00447113,0.200381,3.63762
-6242.29,0.938161,0.0255281,5,63,0,6244.9,0.192452,0.198526,0.382478,0.0077011,0.218843,3.63632
-6240.57,0.93602,0.0302213,5,63,0,6244.84,0.19061,0.189735,0.418773,0.00883857,0.192044,3.63831
-6240.59,0.871378,0.0356658,5,47,0,6241.49,0.187632,0.193512,0.424792,0.00554173,0.188522,3.62682
-6241.02,0.840268,0.0389829,6,67,0,6241.57,0.191974,0.177475,0.367681,0.00570785,0.257163,3.65551
-6243.85,0.138272,0.0410652,5,47,0,6244.67,0.190433,0.161143,0.326632,0.00193557,0.319856,3.67254
-6242.54,0.978137,0.0189743,7,255,0,6246.72,0.19469,0.20889,0.434515,0.0242919,0.137614,3.63958
-6243.33,0.993349,0.0235165,5,63,0,6244.92,0.195077,0.196456,0.446389,0.02451,0.137568,3.65048
-6242.08,0.553522,0.0296473,4,18,1,6245.39,0.195333,0.197922,0.428366,0.0391664,0.139213,3.66359
-6242.44,0.964941,0.0223463,6,127,0,6245.21,0.190527,0.209718,0.422952,0.0190882,0.157714,3.62653
-6241.85,0.324338,0.0272347,7,175,0,6249.54,0.193435,0.195488,0.437292,0.0261442,0.147641,3.65033
-6241.51,0.977347,0.0157393,8,255,0,6243.96,0.186014,0.174785,0.406482,0.0130804,0.219639,3.64997
-6241.65,0.970631,0.019459,8,255,0,6243.52,0.193728,0.200967,0.406333,0.00463936,0.194333,3.62994
-6242.94,0.941668,0.0238538,7,231,0,6243.44,0.187315,0.174329,0.388255,0.000215781,0.249886,3.6438
-6243.24,0.944275,0.0282573,6,103,0,6245.96,0.185439,0.191771,0.443091,8.79393e-05,0.179611,3.61716
-6241.39,0.909323,0.0335556,6,95,0,6243.89,0.192551,0.182052,0.383946,0.00269658,0.238755,3.64931
-6241.63,0.892169,0.0382497,5,51,0,6242.59,0.19214,0.197723,0.419789,0.00122637,0.189122,3.62626
-6241.46,0.125842,0.0427284,3,11,1,6245.37,0.192002,0.198037,0.418548,0.00154851,0.189866,3.6262
-6240.73,0.938915,0.0197626,7,127,0,6242.58,0.184814,0.186219,0.413273,0.0208339,0.19486,3.64177
-6241.58,0.688805,0.0233106,7,127,0,6243.54,0.195032,0.181166,0.385453,0.00749291,0.230857,3.65716
-6242.52,0.902853,0.0206299,7,223,0,6245.09,0.195942,0.203192,0.394547,0.00306041,0.203258,3.63192
-6240.9,0.946434,0.0233349,5,63,0,6246.32,0.190459,0.191893,0.41363,0.00313481,0.200884,3.63279
-6240.84,0.960507,0.027731,5,31,0,6241.35,0.189338,0.19288,0.407037,0.00671057,0.204034,3.63373
-6242.14,0.805158,0.0334695,6,63,0,6243.12,0.186873,0.172862,0.383648,0.00230354,0.254314,3.64838
-6242.98,0.922671,0.0338237,5,47,0,6245.5,0.192447,0.172889,0.340902,0.00035795,0.293404,3.65924
-6245.58,0.340615,0.0390669,6,63,0,6246.89,0.199538,0.188202,0.34242,2.42832e-05,0.269815,3.65729
-6244.34,0.793911,0.0232921,8,255,0,6247.91,0.177749,0.191246,0.444923,0.00219059,0.183892,3.60758
-6242.26,0.996531,0.0232523,7,127,0,6245.48,0.192515,0.20742,0.446352,0.00355112,0.150161,3.61613
-6242.29,0.814079,0.0291947,6,63,0,6243.52,0.190687,0.208532,0.446483,0.0124409,0.141857,3.62181
-6242.49,0.917189,0.0298055,5,63,0,6244.1,0.191777,0.208252,0.466722,0.0156995,0.11755,3.62205
-6243.29,0.217281,0.0341799,4,15,0,6245.14,0.191908,0.206856,0.482117,0.0183316,0.100787,3.62506
-6243.27,0.986357,0.0178117,5,47,0,6244.84,0.192912,0.220441,0.468848,0.0196186,0.0981805,3.61623
-6243.87,0.673861,0.0220861,5,63,0,6249.43,0.193272,0.216164,0.482309,0.0202648,0.0879898,3.62139
-6243.22,0.999042,0.0192692,5,63,0,6245.24,0.192581,0.208887,0.478597,0.015519,0.104416,3.62355
-6242.1,0.989168,0.0242156,7,127,0,6244.9,0.196835,0.198685,0.42516,0.00892618,0.170395,3.64016
-6241.9,0.55109,0.0300756,6,95,0,6246.09,0.189077,0.176274,0.397684,0.0211869,0.215778,3.66423
-6242.09,0.887083,0.0228789,6,71,0,6244.9,0.194266,0.192982,0.384204,0.00120918,0.227339,3.63812
-6242.3,0.953807,0.0253413,6,75,0,6243.56,0.193148,0.186622,0.408635,0.0023994,0.209196,3.6408
-6241.55,0.602289,0.0302246,4,31,0,6247.59,0.19305,0.188819,0.393767,0.00133521,0.223029,3.6394
-6242.69,0.999999,0.0243698,6,63,0,6242.9,0.195555,0.181111,0.349504,0.000598749,0.273231,3.65558
-6242.33,0.289599,0.0305806,7,127,0,6244.7,0.17794,0.172764,0.420883,0.0255942,0.202819,3.64799
-6242.42,0.603177,0.0174434,7,255,0,6246.88,0.19183,0.194543,0.417391,0.000188805,0.196047,3.62963
-6243.35,0.999182,0.0141039,6,127,0,6250.49,0.19716,0.180019,0.35983,0.000175317,0.262815,3.6586
-6244.06,0.938208,0.0176783,8,255,0,6248.35,0.18783,0.199732,0.407636,0.000146901,0.204655,3.61778
-6243.68,0.996626,0.020702,6,95,0,6246.22,0.184526,0.19162,0.458383,8.00049e-05,0.16539,3.61487
-6241.84,0.712918,0.0258424,6,81,0,6245.92,0.190664,0.177768,0.394717,0.00473461,0.232116,3.65117
-6242.11,0.978874,0.0235924,7,127,0,6242.78,0.18921,0.210592,0.440392,0.0357996,0.124007,3.63528
-6242.7,0.28875,0.0288562,5,31,0,6245.83,0.187045,0.210208,0.445823,0.0214325,0.135493,3.62113
-6240.32,0.996574,0.0165431,7,171,0,6242.93,0.186225,0.190077,0.40321,0.0273462,0.193142,3.64885
-6240.93,0.862849,0.0206285,4,31,0,6246.3,0.186055,0.191595,0.394907,0.0296306,0.197812,3.64861
-6241.33,0.642747,0.0222076,4,31,0,6243.33,0.18658,0.187094,0.420281,0.0201693,0.185874,3.64571
-6240.05,0.756518,0.0187947,3,15,0,6243.91,0.186634,0.186936,0.421762,0.0220806,0.182587,3.64624
-6247.26,0.977093,0.0180163,6,95,0,6250.38,0.191119,0.184841,0.463158,0.0296585,0.131223,3.65745
-6239.83,0.82601,0.0219617,5,31,0,6249.17,0.187853,0.191991,0.408463,0.0316419,0.180051,3.65194
-6240.24,0.655816,0.0227018,6,127,0,6244.37,0.185274,0.192381,0.426485,0.0281994,0.16766,3.64333
-6240.67,0.846082,0.0195055,6,103,0,6241.5,0.187021,0.193722,0.44364,0.0110661,0.164551,3.62854
-6240.53,0.870561,0.0206078,6,105,1,6244.23,0.187109,0.194982,0.438424,0.0146763,0.164809,3.62958
-6240.44,0.823577,0.0223532,7,191,0,6243.53,0.192725,0.185377,0.376543,0.010479,0.234877,3.65217
-6240.56,0.908441,0.0230402,6,127,0,6242.04,0.188877,0.186409,0.403475,0.00778043,0.213459,3.63894
-6244.1,0.72685,0.0260239,6,95,0,6244.89,0.192411,0.176992,0.351888,0.000198576,0.278511,3.65615
-6241.44,0.988638,0.0241602,7,127,0,6244.93,0.184911,0.189907,0.451951,0.0240921,0.14914,3.63716
-6243.95,0.336993,0.0297361,7,127,0,6246.24,0.187062,0.16782,0.338032,0.00294899,0.304138,3.65643
-6242.33,0.999417,0.0181572,5,59,0,6245.51,0.18718,0.169539,0.349489,0.00357723,0.290214,3.65511
-6242.24,0.851964,0.0226032,5,53,1,6244.2,0.185152,0.161052,0.360522,0.0176078,0.275665,3.67136
-6241.41,0.599762,0.0240098,6,79,0,6245.83,0.18928,0.186871,0.380468,0.00233361,0.241046,3.6379
-6243.25,0.871033,0.019468,7,127,0,6244.85,0.189306,0.192784,0.378616,0.00354085,0.235754,3.63429
-6245.79,0.999453,0.0211058,4,15,0,6247.62,0.188987,0.197432,0.370579,0.00582394,0.237177,3.62913
-6246.1,0.839962,0.0262356,5,31,0,6249.41,0.187903,0.181737,0.452455,0.00596349,0.171941,3.63828
-6242.24,0.540866,0.0274981,4,23,0,6253.37,0.188031,0.188343,0.429508,0.0210874,0.173032,3.64304
-6241.17,0.984316,0.0209624,7,127,0,6244.53,0.191545,0.191827,0.386575,0.025193,0.20486,3.65421
-6244.18,0.207803,0.0256177,6,127,0,6248.87,0.192885,0.207565,0.450076,0.00622865,0.143245,3.61724
-6241.05,0.969202,0.0137268,7,147,0,6246.55,0.188807,0.192962,0.391167,0.0148937,0.21217,3.64099
-6241.32,0.959823,0.0165091,7,159,0,6242.43,0.184848,0.183204,0.440141,0.0153593,0.176448,3.6388
-6243.11,0.998723,0.0196489,6,95,0,6244.01,0.185954,0.186652,0.364778,0.0133183,0.249297,3.64293
-6242.24,0.885454,0.024355,6,127,0,6246.53,0.182904,0.205927,0.49061,0.0515771,0.068982,3.63891
-6241.09,0.696933,0.0267716,7,127,0,6244.09,0.18831,0.19341,0.423809,0.00270171,0.191769,3.62616
-6241.65,0.958585,0.0241199,7,127,0,6242.86,0.195575,0.191275,0.399815,0.00186301,0.211472,3.64191
-6242.6,0.841034,0.0286263,7,127,0,6243.53,0.19162,0.173663,0.345293,0.00132989,0.288095,3.65691
-6243.26,0.993152,0.0300127,6,63,0,6244.14,0.193977,0.17275,0.374297,0.000729131,0.258248,3.65968
-6245.05,0.569003,0.0369068,3,7,0,6246.11,0.194111,0.170725,0.386444,0.000758878,0.247962,3.66114
-6245.15,0.979632,0.0290828,4,15,0,6246.79,0.193007,0.170276,0.390831,0.000664387,0.245222,3.65924
-6242.75,0.996682,0.0352421,5,47,0,6249.4,0.192457,0.171367,0.378985,0.00275249,0.254438,3.65931
-6242.78,0.181595,0.0434506,3,9,0,6243.82,0.192422,0.170769,0.377246,0.00296336,0.256599,3.66013
-6241.88,0.914524,0.0228699,7,155,1,6245.57,0.187382,0.200268,0.472605,0.00506977,0.134675,3.61425
-6242.57,0.582846,0.025883,7,255,0,6245.25,0.19532,0.190896,0.417979,0.00170082,0.194105,3.63971
-6246.61,0.989379,0.0207349,7,127,0,6248.35,0.18251,0.205604,0.467584,1.47398e-06,0.144301,3.59687
-6245.13,0.894866,0.02536,7,229,1,6250.23,0.182672,0.173224,0.393491,1.73492e-05,0.250596,3.63587
-6243.82,0.857816,0.028103,7,127,0,6247.59,0.189439,0.211597,0.482999,0.000897423,0.115066,3.60299
-6244.38,0.686054,0.029961,4,31,0,6246.07,0.189095,0.214366,0.472294,0.00103009,0.123215,3.59801
-6242.36,0.914153,0.026734,6,71,0,6246.12,0.188067,0.21073,0.475817,0.00233792,0.123048,3.60212
-6244.2,0.340175,0.0302073,3,13,0,6248.52,0.188643,0.205234,0.491596,0.00180117,0.112726,3.60782
-6244.32,0.78592,0.0188652,2,3,0,6246.87,0.188683,0.204826,0.491156,0.00187781,0.113457,3.606
-6248.47,0.955659,0.0186785,8,255,0,6249.47,0.188573,0.217383,0.538406,0.038365,0.0172728,3.61905
-6247.5,0.825261,0.0220262,8,255,0,6252.18,0.182056,0.216861,0.499741,0.000259856,0.101082,3.57973
-6247.05,0.976654,0.0227043,8,255,0,6252.41,0.188014,0.158014,0.35947,0.000351606,0.294151,3.66339
-6245.13,0.697726,0.0273377,5,55,0,6249.85,0.186559,0.158105,0.313555,0.00141468,0.340367,3.6674
-6245.18,0.55601,0.0247151,7,127,0,6250.76,0.183496,0.197882,0.445869,0.0231549,0.149599,3.63069
-6243.11,0.997883,0.0193302,8,255,0,6246.12,0.187544,0.173478,0.38485,0.0034026,0.250725,3.65068
