# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=397636949
# chain_id=1
# iter=4000
# warmup=2000
# save_warmup=1
# thin=1
# refresh=400
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=saved_samples.txt_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,weights.4,weights.5,scale
-6244.31,0.896884,0.0163451,8,255,0,6245.69,0.184925,0.176968,0.391272,1.63465e-05,0.246819,3.63765
-6241.64,0.927689,0.0163451,8,255,0,6245.27,0.192734,0.189706,0.394267,0.0903722,0.132921,3.71569
-6240.98,0.227022,0.0163451,7,127,0,6242.71,0.192191,0.190843,0.394141,0.082405,0.14042,3.70674
-6240.82,0.287918,0.0163451,5,63,0,6245.4,0.190269,0.185291,0.392113,0.0919578,0.14037,3.71754
-6241.29,0.467013,0.0163451,7,255,0,6243.28,0.181952,0.175827,0.410404,0.0539559,0.177861,3.67599
-6242.21,0.968073,0.0163451,7,127,0,6242.96,0.177881,0.18315,0.455111,0.0817264,0.102132,3.68308
-6241.53,0.963687,0.0163451,7,255,0,6244.2,0.177833,0.188103,0.461496,0.0621958,0.110372,3.65969
-6242.72,0.628467,0.0163451,8,255,0,6244.36,0.179427,0.183991,0.453531,0.0319808,0.15107,3.63961
-6242.29,0.999102,0.0163451,5,63,0,6245.37,0.179079,0.186278,0.434749,0.0310576,0.168837,3.64091
-6243.09,0.939178,0.0163451,4,19,0,6243.57,0.178614,0.187181,0.435233,0.0362339,0.162738,3.63999
-6242.04,0.999282,0.0163451,7,127,0,6244.13,0.183054,0.191717,0.434144,0.00354621,0.187538,3.61654
-6241.8,0.975969,0.0163451,2,7,0,6242.78,0.182921,0.191932,0.434957,0.00346964,0.18672,3.61769
-6244.57,0.956193,0.0163451,8,255,0,6245.89,0.180496,0.207977,0.494997,0.0263916,0.0901387,3.60789
-6240.82,0.999783,0.0163451,7,255,0,6245.65,0.187316,0.191149,0.433833,0.00576966,0.181933,3.62817
-6242.17,0.996262,0.0163451,7,127,0,6242.54,0.186929,0.196794,0.43442,0.000642957,0.181213,3.61594
-6241.2,0.960755,0.0163451,8,255,0,6243.29,0.186961,0.204186,0.463974,0.0418466,0.103032,3.64058
-6240.52,0.961015,0.0163451,7,127,0,6242.02,0.185215,0.187831,0.411132,0.0189626,0.19686,3.63975
-6243.19,0.999672,0.0163451,7,127,0,6244.07,0.200075,0.187267,0.350913,0.000911785,0.260834,3.65825
-6243.76,0.999184,0.0163451,6,63,0,6243.99,0.200586,0.187065,0.338199,0.000862089,0.273289,3.66084
-6244.86,0.996384,0.0163451,8,255,0,6247.2,0.192139,0.166696,0.332796,1.57629e-05,0.308353,3.66595
-6245.46,0.996552,0.0163451,8,255,0,6252.33,0.197481,0.20165,0.419432,5.37815e-06,0.181431,3.63112
-6246.39,0.997369,0.0163451,6,63,0,6246.81,0.197776,0.198943,0.425016,2.77708e-06,0.178262,3.63448
-6246.87,0.977985,0.0163451,7,255,0,6250.25,0.182859,0.190803,0.442035,3.1908e-07,0.184302,3.6156
-6248.8,0.946301,0.0163451,3,15,0,6249.41,0.18273,0.191313,0.4423,3.02683e-07,0.183657,3.61596
-6247.69,0.996638,0.0163451,2,3,0,6249.3,0.182662,0.190988,0.442353,3.00332e-07,0.183997,3.61557
-6248.08,0.968092,0.0163451,7,255,0,6251.56,0.17883,0.204919,0.484969,1.19822e-06,0.131281,3.58997
-6244.65,0.96604,0.0163451,7,143,0,6250.25,0.195675,0.190841,0.376581,7.89978e-05,0.236825,3.64527
-6245.1,0.944265,0.0163451,7,227,0,6247.23,0.191417,0.196879,0.418984,8.08812e-05,0.192639,3.6279
-6243.76,0.995998,0.0163451,7,159,0,6247.87,0.195247,0.198516,0.398207,0.000499687,0.207531,3.63144
-6239.98,0.62327,0.0163451,7,255,0,6245.58,0.190826,0.176422,0.37019,0.0376494,0.224913,3.68253
-6240.08,0.811977,0.0163451,8,255,0,6242.01,0.184877,0.180405,0.395495,0.0262066,0.213017,3.65504
-6240.08,0.899214,0.0163451,7,155,0,6241.31,0.181535,0.178067,0.396308,0.0672703,0.176819,3.68729
-6242.76,0.581531,0.0163451,6,127,0,6243.98,0.179093,0.171778,0.381723,0.0614767,0.20593,3.6841
-6244.5,0.962917,0.0163451,6,63,0,6245.11,0.17784,0.166063,0.421915,0.0712964,0.162885,3.69583
-6240.66,0.236585,0.0163451,7,127,0,6252.72,0.179613,0.185251,0.441587,0.0586225,0.134926,3.6643
-6240.4,0.917966,0.0163451,7,127,0,6241.03,0.181605,0.190654,0.430005,0.0676008,0.130135,3.6707
-6241.01,0.998326,0.0163451,7,255,0,6241.74,0.182113,0.185587,0.44631,0.0738189,0.112171,3.68143
-6244.91,0.385945,0.0163451,8,255,0,6248,0.181573,0.213472,0.514668,0.00206934,0.0882175,3.58307
-6244.37,0.968904,0.0163451,3,15,0,6246.34,0.181754,0.21417,0.513968,0.00208263,0.0880252,3.58341
-6244.12,0.986187,0.0163451,6,127,0,6246.6,0.182483,0.204773,0.513474,0.00432978,0.0949412,3.59577
-6245.99,0.968277,0.0163451,8,255,0,6247.35,0.185635,0.21277,0.527857,0.0496781,0.0240595,3.62968
-6246.48,0.917609,0.0163451,7,127,0,6248.49,0.180396,0.222318,0.508913,0.0824494,0.00592332,3.64116
-6244.38,0.998427,0.0163451,6,127,0,6246.93,0.182282,0.216835,0.511424,0.0731448,0.0163145,3.64207
-6246.64,0.999996,0.0163451,8,255,0,6251.28,0.178557,0.223761,0.556367,0.0159332,0.0253818,3.57645
-6244.53,0.994905,0.0163451,7,159,0,6249.26,0.185233,0.224255,0.501023,0.0115973,0.0778918,3.58941
-6246.69,0.982177,0.0163451,6,127,0,6247.64,0.186579,0.215747,0.541078,0.00242009,0.0541758,3.58872
-6245.99,0.984443,0.0163451,7,127,0,6247.51,0.182586,0.223291,0.510121,0.00354885,0.0804533,3.57695
-6244.94,0.925863,0.0163451,7,234,1,6251.87,0.17592,0.201945,0.503587,0.00435856,0.114189,3.58969
-6241.1,0.984604,0.0163451,8,255,0,6248.02,0.183098,0.17832,0.396802,0.042258,0.199522,3.66658
-6243.23,0.82396,0.0163451,7,191,0,6244.79,0.178529,0.17456,0.429682,0.0385466,0.178682,3.65898
-6242.73,0.968998,0.0163451,8,319,0,6248.05,0.19276,0.181048,0.377431,9.14661e-05,0.24867,3.64841
-6245.64,0.959999,0.0163451,7,255,0,6248,0.19256,0.197344,0.424549,3.30426e-07,0.185546,3.62683
-6247.74,0.995603,0.0163451,7,191,0,6254.96,0.189439,0.207559,0.502817,4.15913e-06,0.100181,3.60356
-6242.13,0.989931,0.0163451,8,255,0,6249.66,0.183738,0.189696,0.381248,0.0544701,0.190848,3.66967
-6244.34,0.602858,0.0163451,6,127,0,6247.05,0.188697,0.199815,0.478576,0.0712715,0.0616406,3.67362
-6241.7,0.995503,0.0163451,7,191,0,6245.48,0.187797,0.19323,0.377231,0.0572831,0.184459,3.67632
-6239.82,0.977664,0.0163451,6,63,0,6242.15,0.189317,0.187697,0.385513,0.0493234,0.18815,3.67662
-6241.57,0.587801,0.0163451,7,149,0,6242.95,0.186658,0.181629,0.38739,0.00454278,0.23978,3.63845
-6240.46,0.94646,0.0163451,7,177,0,6242.47,0.189714,0.176575,0.382991,0.0153332,0.235387,3.65933
-6240.38,0.901098,0.0163451,7,127,0,6241.29,0.192037,0.182783,0.369174,0.073638,0.182368,3.71024
-6242.56,0.602511,0.0163451,8,255,0,6243.36,0.193653,0.161757,0.313374,0.0106287,0.320588,3.68469
-6244.17,0.994493,0.0163451,7,127,0,6245.02,0.190047,0.151214,0.299034,0.0111036,0.348601,3.6924
-6246.12,0.984505,0.0163451,8,511,0,6249.15,0.191475,0.220638,0.498956,4.88642e-05,0.0888818,3.59428
-6241.47,0.999994,0.0163451,7,127,0,6247.25,0.189345,0.198637,0.418794,0.00174679,0.191477,3.62175
-6241.99,0.933777,0.0163451,2,7,0,6243.13,0.189292,0.198696,0.419088,0.00175248,0.191171,3.62253
-6240.4,0.963555,0.0163451,8,511,0,6242.68,0.188262,0.170082,0.342758,0.0784284,0.22047,3.72309
-6240.33,0.976107,0.0163451,7,127,0,6240.51,0.188974,0.170965,0.349634,0.0759553,0.214472,3.72155
-6240.88,0.714563,0.0163451,6,127,0,6244,0.183722,0.176253,0.364651,0.0805138,0.19486,3.70927
-6240.64,0.636636,0.0163451,8,319,0,6243.67,0.186435,0.197255,0.428961,0.0414338,0.145916,3.65181
-6240.51,0.999437,0.0163451,8,255,0,6241.76,0.191528,0.188365,0.400209,0.0048715,0.215027,3.64007
-6240.7,0.99805,0.0163451,8,255,0,6241.63,0.190331,0.19943,0.445405,0.0133863,0.151447,3.62957
-6241.92,0.922721,0.0163451,6,119,0,6243.42,0.190188,0.202195,0.442108,0.0129965,0.152512,3.62842
-6242.45,0.960515,0.0163451,6,99,0,6245.97,0.178843,0.203751,0.496933,0.0434007,0.077073,3.62595
-6241.32,0.999925,0.0163451,8,255,0,6243.22,0.193972,0.202284,0.419147,0.00489933,0.179697,3.62902
-6244.15,0.934169,0.0163451,6,95,0,6245.23,0.197988,0.206095,0.411031,0.00157293,0.183313,3.62835
-6243.23,0.993104,0.0163451,8,255,0,6245.44,0.187177,0.193626,0.423153,0.000431696,0.195612,3.62304
-6243.39,0.985743,0.0163451,7,183,0,6245.56,0.187001,0.19033,0.456099,0.00073442,0.165836,3.62231
-6243.78,0.998948,0.0163451,6,127,0,6244.52,0.186461,0.187129,0.455023,0.000748459,0.170638,3.62284
-6242.27,0.997595,0.0163451,6,63,0,6244.31,0.187216,0.191549,0.406281,0.000834071,0.214119,3.62456
-6241.66,0.917754,0.0163451,3,15,0,6245.05,0.187011,0.191041,0.412413,0.000931296,0.208604,3.62559
-6240.65,0.986157,0.0163451,8,255,0,6242.42,0.187298,0.18482,0.408867,0.0764715,0.142544,3.69646
-6240.06,0.930225,0.0163451,7,135,0,6241.09,0.186617,0.179651,0.407419,0.032064,0.194248,3.66329
-6242.58,0.713746,0.0163451,7,127,0,6244.43,0.182997,0.187494,0.41217,0.0518494,0.16549,3.6676
-6242.21,0.9491,0.0163451,8,255,0,6245.47,0.18635,0.205789,0.443483,0.0108357,0.153543,3.61332
-6241.77,0.956692,0.0163451,6,71,0,6244.19,0.185927,0.203632,0.454487,0.0144738,0.14148,3.6165
-6243.69,0.97728,0.0163451,7,191,0,6246.39,0.191365,0.200207,0.476212,0.00439356,0.127823,3.62034
-6246.44,0.91566,0.0163451,6,123,0,6250.6,0.185775,0.1988,0.38969,0.00063095,0.225103,3.61648
-6246.25,0.986622,0.0163451,5,63,0,6249.06,0.184269,0.195548,0.392128,0.000451967,0.227603,3.61832
-6244.94,0.982874,0.0163451,5,63,0,6248.18,0.184215,0.191856,0.397452,0.000240811,0.226237,3.61934
-6245.18,0.909122,0.0163451,7,255,0,6248.88,0.190621,0.196691,0.454684,0.000168333,0.157836,3.61904
-6243.77,0.971434,0.0163451,8,255,0,6247.01,0.183315,0.182418,0.41942,0.00192665,0.212921,3.62543
-6243.92,0.990412,0.0163451,7,239,0,6247.73,0.184205,0.168695,0.370559,0.00155502,0.274985,3.64916
-6243,0.959505,0.0163451,3,7,0,6245.97,0.184099,0.168223,0.371301,0.00141995,0.274957,3.64827
-6244.01,0.986721,0.0163451,8,255,0,6246.36,0.194062,0.161191,0.314909,0.000688549,0.329149,3.67832
-6245.69,0.987225,0.0163451,6,127,0,6247.68,0.196602,0.162697,0.296427,0.000151104,0.344123,3.68333
-6241.75,0.470518,0.0163451,8,255,0,6247.68,0.191922,0.163293,0.306797,0.0441511,0.293836,3.71136
-6239.73,0.699993,0.0163451,8,255,0,6243.56,0.187012,0.183887,0.408174,0.0303907,0.190536,3.65774
-6240.62,0.9099,0.0163451,6,127,0,6243.14,0.19263,0.186542,0.394177,0.0232024,0.203448,3.65944
-6242.17,0.961007,0.0163451,6,75,0,6242.63,0.196975,0.19171,0.372298,0.0219821,0.217036,3.66261
-6244.56,0.831987,0.0163451,8,255,0,6247.86,0.186743,0.159704,0.374836,0.00235285,0.276365,3.66104
-6243.67,0.911876,0.0163451,7,239,0,6248.08,0.187586,0.181264,0.434012,0.0219303,0.175207,3.65378
-6243.47,0.973678,0.0163451,6,63,0,6246.78,0.183015,0.18656,0.39667,0.033719,0.200036,3.6498
-6241.34,0.93971,0.0163451,7,255,0,6247.42,0.193287,0.189468,0.406326,0.00849881,0.202421,3.64609
-6242.03,0.993722,0.0163451,8,255,0,6243.75,0.186765,0.177544,0.353606,0.0113103,0.270775,3.65254
-6242.36,0.941254,0.0163451,6,127,0,6243.78,0.193089,0.179256,0.394495,0.0125219,0.220639,3.66104
-6239.98,0.997621,0.0163451,6,127,0,6243.94,0.187716,0.181087,0.389161,0.0199216,0.222115,3.65556
-6240.32,1,0.0163451,6,63,0,6240.44,0.18677,0.180569,0.382168,0.0160605,0.234433,3.65165
-6241.88,0.947338,0.0163451,7,223,1,6243.83,0.180951,0.201342,0.474656,0.0123645,0.130686,3.60787
-6245.42,0.800231,0.0163451,6,99,0,6249.55,0.182088,0.195208,0.4528,0.000576371,0.169328,3.61044
-6245.04,0.968859,0.0163451,7,255,0,6249.21,0.177374,0.177761,0.438737,0.00285168,0.203276,3.62219
-6245.45,0.989905,0.0163451,2,3,0,6245.61,0.177356,0.177758,0.438354,0.00284,0.203692,3.62245
-6244.24,0.958179,0.0163451,8,255,0,6248.29,0.174941,0.170219,0.408243,0.0180405,0.228555,3.63969
-6243.24,0.965326,0.0163451,6,63,0,6245.15,0.177443,0.16701,0.407571,0.0212402,0.226735,3.65063
-6242.07,0.838222,0.0163451,7,135,0,6245.75,0.194526,0.191578,0.402118,0.00948748,0.202291,3.64791
-6242.64,0.999594,0.0163451,7,127,0,6244.64,0.196836,0.208643,0.439782,0.00604394,0.148695,3.62663
-6242.36,0.996391,0.0163451,7,191,0,6246.61,0.18134,0.176795,0.426658,0.00561922,0.209588,3.6325
-6240.64,0.887813,0.0163451,8,255,0,6245.16,0.186942,0.175041,0.348687,0.0555993,0.23373,3.69447
-6241.12,0.817479,0.0163451,6,127,0,6243.17,0.190179,0.180627,0.404233,0.0405515,0.184409,3.67731
-6241.8,0.829159,0.0163451,7,159,0,6244.8,0.189276,0.182789,0.428834,0.0400626,0.159038,3.66966
-6239.92,0.89859,0.0163451,5,63,0,6242.94,0.188306,0.182102,0.398541,0.0333132,0.197738,3.66638
-6248.08,0.756267,0.0163451,6,63,0,6249.47,0.186908,0.17441,0.436108,0.0535848,0.148989,3.68217
-6242.69,0.981809,0.0163451,7,191,0,6250.71,0.18981,0.202158,0.432286,0.0440686,0.131678,3.65579
-6241.97,0.995324,0.0163451,7,127,0,6244.24,0.19331,0.202095,0.443617,0.003526,0.157451,3.62343
-6242.42,0.961675,0.0163451,8,255,0,6244.08,0.183517,0.183841,0.437467,0.00459777,0.190577,3.62556
-6241.98,0.996547,0.0163451,7,191,0,6248.19,0.191005,0.205391,0.44939,0.00636846,0.147845,3.61736
-6243.3,0.99674,0.0163451,6,63,0,6244.58,0.188588,0.212188,0.436446,0.00738128,0.155397,3.6094
-6241.72,0.966128,0.0163451,8,255,0,6246.09,0.193978,0.185324,0.411759,0.0160385,0.192901,3.65623
-6240.8,0.996102,0.0163451,6,63,0,6242.67,0.194394,0.191796,0.3805,0.00920827,0.224101,3.64799
-6241,0.951729,0.0163451,8,255,0,6243.02,0.191082,0.189585,0.404348,0.00159295,0.213391,3.63529
-6242.01,0.946919,0.0163451,7,255,0,6245.44,0.188832,0.183804,0.369201,0.00209005,0.256073,3.64156
-6244.36,0.948367,0.0163451,8,255,0,6245.34,0.194773,0.207854,0.409933,0.00256276,0.184877,3.62168
-6242.5,0.956235,0.0163451,7,135,0,6247.63,0.193267,0.20199,0.401877,0.00698858,0.195877,3.6299
-6243.34,0.973882,0.0163451,7,151,0,6244.76,0.18902,0.190834,0.449432,0.0192669,0.151446,3.64275
-6242.31,0.998662,0.0163451,6,111,0,6246.11,0.184473,0.193252,0.419512,0.0208586,0.181905,3.63659
-6247.21,0.982841,0.0163451,8,255,0,6250.5,0.195952,0.187513,0.351636,1.29696e-06,0.264898,3.64817
-6249.85,0.959024,0.0163451,9,511,0,6252.04,0.176581,0.201613,0.484579,0.136904,0.00032272,3.70299
-6248.65,0.999722,0.0163451,5,55,0,6251.72,0.178016,0.196596,0.501895,0.122358,0.0011335,3.70117
-6248.14,0.979891,0.0163451,6,75,0,6250.75,0.176249,0.196671,0.49898,0.127278,0.000821781,3.69846
-6246.85,0.999477,0.0163451,8,511,0,6251.89,0.180448,0.21127,0.520012,0.00011881,0.0881508,3.58099
-6243.32,0.932289,0.0163451,8,255,0,6247.52,0.191015,0.212675,0.465888,0.0501991,0.0802223,3.64831
-6243.29,0.906456,0.0163451,7,127,0,6245.22,0.187997,0.207258,0.478115,0.0382802,0.0883506,3.63379
-6243.03,0.910402,0.0163451,7,127,0,6246.19,0.188079,0.202591,0.486953,0.0335478,0.0888281,3.63486
-6241.17,0.999958,0.0163451,6,127,0,6244.76,0.183979,0.201651,0.474287,0.0199402,0.120143,3.61878
-6241.88,0.960992,0.0163451,7,127,0,6242.51,0.182737,0.201157,0.481587,0.0123292,0.122189,3.60963
-6243.43,0.946589,0.0163451,6,99,0,6245.33,0.180822,0.203108,0.489052,0.0147957,0.112222,3.60801
-6244.04,0.972039,0.0163451,8,255,0,6249.19,0.196135,0.158584,0.312143,0.0184221,0.314716,3.70138
-6241.92,0.93793,0.0163451,7,127,0,6244.75,0.19204,0.158539,0.309355,0.045736,0.29433,3.71736
-6242.48,0.520845,0.0163451,7,127,0,6245.01,0.191772,0.15928,0.315091,0.0113162,0.322541,3.68485
-6240.8,0.90251,0.0163451,8,383,0,6246.21,0.183423,0.187085,0.419415,0.00998596,0.200091,3.62993
-6242.03,0.886538,0.0163451,7,255,0,6243.29,0.179793,0.177344,0.416124,0.0100773,0.216661,3.63365
-6242.05,0.98649,0.0163451,8,255,0,6243.56,0.196174,0.204335,0.417987,0.00342959,0.178074,3.62905
-6240.57,0.837801,0.0163451,7,255,0,6243.54,0.189303,0.193153,0.433319,0.0545579,0.129668,3.67114
-6241.5,0.306098,0.0163451,7,127,0,6245.06,0.189393,0.191665,0.396929,0.0693111,0.152702,3.68747
-6240.69,0.995759,0.0163451,7,191,0,6244.13,0.189171,0.193276,0.397637,0.0713544,0.148562,3.68795
-6240.01,0.989275,0.0163451,7,127,0,6241.34,0.187522,0.184001,0.415343,0.0308084,0.182326,3.65879
-6240.24,0.99996,0.0163451,6,127,0,6241.4,0.187441,0.179155,0.402148,0.0190995,0.212156,3.65421
-6241.23,0.987455,0.0163451,7,255,0,6242.21,0.186752,0.167962,0.378829,0.0263474,0.24011,3.67273
-6242.24,0.840925,0.0163451,8,255,0,6244.98,0.191147,0.211024,0.429834,0.0172067,0.150789,3.62438
-6241.26,0.990177,0.0163451,8,255,0,6245.79,0.193188,0.195947,0.421555,0.00268937,0.186621,3.63197
-6240.69,0.996322,0.0163451,8,255,0,6241.95,0.185276,0.200778,0.454707,0.0362619,0.122977,3.63875
-6240.2,0.999738,0.0163451,7,127,0,6241.24,0.18528,0.191711,0.436087,0.0266164,0.160306,3.64153
-6242.71,0.94981,0.0163451,6,63,0,6244.66,0.187299,0.187885,0.456231,0.0188657,0.149719,3.64068
-6242.94,0.87157,0.0163451,6,63,0,6245.67,0.184915,0.193185,0.416883,0.00414536,0.200872,3.61985
-6242.43,0.970033,0.0163451,8,255,0,6245.58,0.19442,0.168391,0.332389,0.0122066,0.292593,3.67785
-6242.85,0.951903,0.0163451,2,3,0,6243.5,0.194501,0.168476,0.333028,0.0123215,0.291673,3.67764
-6244.47,0.947139,0.0163451,5,39,0,6245.84,0.195802,0.1657,0.312255,0.00936989,0.316874,3.6863
-6244.46,0.967163,0.0163451,3,15,0,6246.41,0.196445,0.164791,0.309529,0.00976157,0.319474,3.68484
-6243.59,0.928295,0.0163451,7,127,0,6248.11,0.197519,0.179275,0.318147,0.0142293,0.290829,3.67516
-6241.5,0.994325,0.0163451,8,255,0,6244.4,0.185104,0.192131,0.434809,0.0212088,0.166747,3.6374
-6240.52,0.995595,0.0163451,6,91,0,6242.74,0.189984,0.19003,0.414784,0.00442614,0.200777,3.63416
-6239.83,0.973447,0.0163451,8,255,0,6240.91,0.185358,0.183014,0.3893,0.0805861,0.161741,3.70132
-6240,0.542635,0.0163451,8,255,0,6240.87,0.187909,0.174594,0.378173,0.0475839,0.211741,3.68777
-6239.94,0.63314,0.0163451,8,255,0,6241.72,0.18327,0.188593,0.4208,0.0731978,0.13414,3.68208
-6241.5,0.581893,0.0163451,8,255,0,6244.12,0.195413,0.186886,0.379755,0.00336739,0.234579,3.6504
-6244.88,0.92504,0.0163451,8,383,0,6246.02,0.184049,0.199423,0.481672,9.53173e-05,0.134761,3.60276
-6244.55,0.989747,0.0163451,8,255,0,6248.05,0.199677,0.193842,0.359585,8.92574e-05,0.246806,3.64931
-6244.32,0.988133,0.0163451,8,255,0,6248.51,0.190003,0.203393,0.476742,0.000205723,0.129657,3.61181
-6244.84,0.967867,0.0163451,6,127,0,6249.17,0.188431,0.208029,0.46709,1.28222e-05,0.136436,3.60368
-6241.93,0.995842,0.0163451,8,255,0,6245.16,0.191555,0.18942,0.397114,0.000310934,0.2216,3.63534
-6242.85,0.969261,0.0163451,8,255,0,6244.21,0.181096,0.197176,0.469679,0.108982,0.0430673,3.69675
-6243.15,0.795499,0.0163451,7,189,0,6245.6,0.181188,0.195077,0.474756,0.0946235,0.0543561,3.68356
-6243.13,0.935511,0.0163451,8,255,0,6246.95,0.189502,0.211727,0.464097,0.000672152,0.134002,3.60285
-6241.19,0.958502,0.0163451,8,255,0,6244.7,0.186881,0.193211,0.436007,0.00221132,0.181689,3.62104
-6241.92,0.998856,0.0163451,5,63,0,6243.18,0.186229,0.196485,0.415523,0.00280196,0.198961,3.61924
-6241.53,0.990912,0.0163451,8,255,0,6244.44,0.194733,0.203411,0.40279,0.0249031,0.174163,3.64808
-6242.57,0.906603,0.0163451,6,63,0,6243.36,0.195955,0.203505,0.394419,0.0217215,0.1844,3.6466
-6243.22,0.806166,0.0163451,8,255,0,6247.46,0.186454,0.190184,0.437697,0.00130386,0.184361,3.62472
-6241.11,0.998961,0.0163451,6,103,0,6244.3,0.186618,0.193195,0.42772,0.00247886,0.189988,3.62167
-6239.95,0.991104,0.0163451,8,255,0,6242.46,0.188224,0.17329,0.363707,0.0373375,0.237441,3.68178
-6240.46,0.91205,0.0163451,8,255,0,6241.51,0.18919,0.202833,0.439283,0.0330176,0.135676,3.64146
-6240.81,0.876759,0.0163451,7,127,0,6241.79,0.188255,0.194495,0.442857,0.00677338,0.167619,3.62538
-6243.26,0.895561,0.0163451,7,247,0,6247.22,0.181955,0.207509,0.477671,0.092098,0.040767,3.6697
-6243.39,0.994217,0.0163451,8,511,0,6248.87,0.185235,0.208188,0.465459,0.000586469,0.140531,3.59866
-6245.6,0.998064,0.0163451,8,255,0,6248.8,0.200411,0.212031,0.386274,0.00556502,0.195718,3.63329
-6242.71,0.994072,0.0163451,8,255,0,6247.45,0.186193,0.211767,0.449379,0.0545822,0.0980791,3.64393
-6241.92,0.98878,0.0163451,8,255,0,6245.46,0.181392,0.204533,0.471174,0.0626131,0.080287,3.6491
-6241.41,0.754939,0.0163451,7,127,0,6243.51,0.184312,0.204026,0.468287,0.0652106,0.0781648,3.65702
-6240.28,0.641874,0.0163451,7,179,0,6244.34,0.190084,0.192776,0.404172,0.0116662,0.201302,3.63925
-6241.39,0.797961,0.0163451,6,127,0,6246.25,0.195972,0.197297,0.410767,0.00672502,0.18924,3.64013
-6240.33,0.996209,0.0163451,7,127,0,6241.81,0.191564,0.196547,0.40393,0.0224902,0.185469,3.64724
-6241.26,0.917538,0.0163451,6,63,0,6246.9,0.190323,0.186996,0.40418,0.00301389,0.215486,3.63655
-6241.53,0.975205,0.0163451,7,127,0,6241.94,0.186536,0.192638,0.428305,0.0505918,0.141929,3.66549
-6245.04,0.874991,0.0163451,7,255,0,6247.67,0.176815,0.177198,0.465674,0.110303,0.0700103,3.71116
-6245.76,0.878876,0.0163451,7,215,0,6247.34,0.174405,0.18287,0.392713,0.0746711,0.175341,3.67748
-6242.22,0.820432,0.0163451,7,255,0,6249.75,0.178031,0.165426,0.401025,0.0608304,0.194688,3.6887
-6241.91,0.988723,0.0163451,8,255,0,6244.21,0.197069,0.184201,0.333133,0.0392561,0.246342,3.69078
-6242.19,0.772519,0.0163451,6,89,0,6247.91,0.197729,0.190941,0.348697,0.0139023,0.248731,3.66205
-6241.3,0.993605,0.0163451,8,255,0,6242.79,0.179505,0.190876,0.461272,0.0355957,0.132752,3.63713
-6240.59,0.371601,0.0163451,9,511,0,6246.03,0.180501,0.180559,0.39594,0.0660066,0.176993,3.68212
-6241.82,0.985797,0.0163451,7,127,0,6242.27,0.17646,0.188657,0.431517,0.106469,0.0968969,3.69752
-6241.35,0.865218,0.0163451,7,127,0,6242.34,0.177587,0.188749,0.431107,0.0969157,0.105641,3.69113
-6244.34,0.779666,0.0163451,6,63,0,6244.97,0.174653,0.184912,0.483306,0.0999617,0.057167,3.68822
-6241.62,0.924219,0.0163451,8,255,0,6245.34,0.185874,0.185898,0.449539,0.0201558,0.158533,3.64089
-6242.24,0.997821,0.0163451,7,143,0,6242.79,0.188767,0.204401,0.410826,0.0190001,0.177007,3.63031
-6240.48,0.998204,0.0163451,6,63,0,6243.38,0.187067,0.194994,0.450404,0.0221553,0.14538,3.63541
-6241.69,0.962351,0.0163451,6,127,0,6242.5,0.181979,0.202614,0.465397,0.0308262,0.119184,3.62569
-6243.11,0.85409,0.0163451,8,255,0,6244.88,0.195132,0.184514,0.3951,0.000984062,0.22427,3.64917
-6246.99,0.823399,0.0163451,5,59,0,6252.58,0.19538,0.185101,0.410286,0.00425377,0.20498,3.65201
-6246.3,0.994912,0.0163451,6,127,0,6249.03,0.187365,0.198039,0.400979,0.00331549,0.210301,3.61915
-6243.34,0.998594,0.0163451,3,15,0,6247.23,0.187049,0.198749,0.400537,0.00297574,0.210689,3.61992
-6242.79,0.970504,0.0163451,6,63,0,6245.2,0.188206,0.190766,0.463702,0.0203615,0.136965,3.63847
-6244.44,0.950245,0.0163451,6,127,0,6246.29,0.196061,0.200366,0.359661,0.0165561,0.227356,3.64916
-6246.71,0.998109,0.0163451,8,255,0,6248.31,0.177511,0.201328,0.538725,0.0149357,0.0675003,3.59858
-6243.79,0.999983,0.0163451,6,63,0,6247.24,0.177198,0.206704,0.506836,0.0139646,0.0952972,3.59413
-6242.63,0.980077,0.0163451,8,511,0,6244.33,0.199082,0.17675,0.314137,0.0313074,0.278723,3.69688
-6242.53,0.752204,0.0163451,7,191,0,6246.94,0.186059,0.16515,0.359322,0.00374151,0.285728,3.65681
-6241.11,0.92148,0.0163451,7,255,0,6243.62,0.190807,0.171589,0.351133,0.0154518,0.271019,3.66931
-6242.55,0.940321,0.0163451,8,255,0,6243.96,0.198524,0.17643,0.314427,0.0488719,0.261748,3.71306
-6243.68,0.305932,0.0163451,7,127,0,6245.84,0.199495,0.169764,0.311776,0.0684921,0.250473,3.73867
-6243.23,0.669809,0.0163451,5,60,1,6245.12,0.199337,0.171554,0.313496,0.0656093,0.250003,3.73425
-6242.45,0.249633,0.0163451,7,127,0,6247.73,0.19347,0.161952,0.327529,0.0216703,0.295378,3.69204
